Time Step,True rot_3,Predicted rot_3,Error
293,0.73,0.7320643,-0.0020642877
294,0.73,0.73220444,-0.0022044182
295,0.73,0.73228896,-0.0022889376
296,0.74,0.732401,0.007598996
297,0.73,0.7425289,-0.012528896
298,0.73,0.7326201,-0.002620101
299,0.73,0.73274094,-0.0027409196
300,0.73,0.7328887,-0.0028886795
301,0.73,0.7328457,-0.0028457046
302,0.73,0.732815,-0.0028150082
303,0.73,0.73276556,-0.0027655363
304,0.73,0.73268056,-0.00268054
305,0.74,0.7325369,0.0074630976
306,0.74,0.7422803,-0.002280295
307,0.74,0.7397449,0.00025510788
308,0.74,0.7398206,0.00017940998
309,0.73,0.7332786,-0.0032785535
310,0.73,0.7225696,0.007430434
311,0.72,0.72140336,-0.0014033318
312,0.71,0.71013826,-0.00013828278
313,0.69,0.70010346,-0.010103464
314,0.68,0.6802571,-0.00025707483
315,0.67,0.67016524,-0.00016522408
316,0.66,0.6582806,0.0017194152
317,0.65,0.64836717,0.0016328096
318,0.64,0.6392008,0.0007991791
319,0.63,0.6296758,0.00032418966
320,0.62,0.62001973,-1.9729137e-05
321,0.61,0.61020565,-0.00020563602
322,0.59,0.60031605,-0.010316074
323,0.58,0.58041495,-0.00041496754
324,0.57,0.57125145,-0.0012514591
325,0.56,0.55993456,6.54459e-05
326,0.54,0.5507068,-0.010706782
327,0.53,0.53061265,-0.00061267614
328,0.52,0.52065706,-0.0006570816
329,0.51,0.5122387,-0.0022386909
330,0.5,0.50278777,-0.0027877688
331,0.5,0.49340126,0.006598741
332,0.49,0.49592793,-0.0059279203
333,0.49,0.4882149,0.0017850995
334,0.49,0.48963627,0.00036373734
335,0.49,0.49047676,-0.00047674775
336,0.49,0.49082625,-0.0008262396
337,0.49,0.49091974,-0.0009197295
338,0.49,0.4906398,-0.00063979626
339,0.49,0.49278295,-0.0027829409
340,0.49,0.48983005,0.00016996264
341,0.49,0.4917927,-0.0017926991
342,0.49,0.4910758,-0.0010758042
343,0.49,0.49104342,-0.0010434091
344,0.49,0.49100587,-0.0010058582
345,0.49,0.49101147,-0.001011461
346,0.49,0.49105918,-0.0010591745
347,0.49,0.49109498,-0.0010949671
348,0.49,0.49109688,-0.0010968745
349,0.5,0.49116474,0.008835256
350,0.5,0.5011788,-0.0011788011
351,0.5,0.5012187,-0.0012186766
352,0.5,0.5012437,-0.0012437105
353,0.5,0.5012908,-0.0012907982
354,0.5,0.5013467,-0.0013467073
355,0.5,0.5014125,-0.0014125109
356,0.5,0.5015234,-0.0015233755
357,0.5,0.5016005,-0.0016005039
358,0.5,0.50174195,-0.0017419457
359,0.5,0.5018703,-0.0018702745
360,0.5,0.5020289,-0.0020288825
361,0.5,0.50220704,-0.0022070408
362,0.5,0.5023987,-0.0023987293
363,0.5,0.50264156,-0.0026415586
364,0.5,0.5028931,-0.0028930902
365,0.5,0.50321525,-0.0032152534
366,0.5,0.50356585,-0.0035658479
367,0.5,0.5039791,-0.003979087
368,0.5,0.50443435,-0.004434347
369,0.5,0.5050565,-0.0050565004
370,0.5,0.50575584,-0.0057558417
371,0.5,0.50572443,-0.00572443
372,0.5,0.505481,-0.0054810047
373,0.5,0.5050267,-0.005026698
374,0.5,0.5048347,-0.0048347116
375,0.5,0.50337845,-0.0033784509
376,0.5,0.5002251,-0.00022512674
377,0.5,0.49594858,0.004051417
378,0.49,0.49198544,-0.0019854307
379,0.47,0.48027867,-0.010278672
380,0.47,0.46006814,0.009931862
381,0.46,0.46025032,-0.0002503097
382,0.44,0.45028615,-0.010286152
383,0.43,0.43054602,-0.00054600835
384,0.42,0.42008618,-8.6188316e-05
385,0.41,0.41066822,-0.0006682277
386,0.4,0.40040517,-0.00040516257
387,0.4,0.3909033,0.009096712
388,0.38,0.390191,-0.010190994
389,0.37,0.36970738,0.000292629
390,0.36,0.36042204,-0.0004220307
391,0.35,0.35025975,-0.00025975704
392,0.34,0.34075582,-0.0007558167
393,0.33,0.33006307,-6.3061714e-05
394,0.32,0.32015198,-0.00015199184
395,0.31,0.31027934,-0.00027933717
396,0.3,0.3002919,-0.00029188395
397,0.29,0.2912136,-0.0012136102
398,0.28,0.2799821,1.7911196e-05
399,0.27,0.26984382,0.00015619397
400,0.26,0.2599167,8.329749e-05
401,0.25,0.24967098,0.00032901764
402,0.24,0.24080403,-0.00080403686
403,0.24,0.23143777,0.008562222
404,0.23,0.23229598,-0.002295971
405,0.22,0.22347595,-0.0034759492
406,0.22,0.21533109,0.0046689063
407,0.22,0.21745981,0.002540186
408,0.22,0.21934216,0.00065784156
409,0.22,0.22039653,-0.0003965348
410,0.22,0.22092247,-0.0009224713
411,0.22,0.22106995,-0.0010699481
412,0.22,0.22103477,-0.0010347664
413,0.22,0.22091156,-0.00091156363
414,0.22,0.2205751,-0.0005750954
415,0.22,0.21998833,1.1667609e-05
416,0.22,0.220118,-0.000118002295
417,0.22,0.21960443,0.00039556623
418,0.22,0.21776412,0.0022358745
419,0.22,0.21631013,0.0036898702
420,0.21,0.2140537,-0.004053712
421,0.2,0.20165393,-0.0016539246
422,0.19,0.18964565,0.0003543496
423,0.17,0.17840339,-0.008403391
424,0.17,0.15769199,0.012308016
425,0.15,0.15723082,-0.0072308183
426,0.14,0.13666068,0.0033393204
427,0.13,0.12829287,0.0017071217
428,0.12,0.11743579,0.0025642067
429,0.11,0.10719154,0.002808459
430,0.1,0.09545419,0.004545808
431,0.08,0.0859409,-0.0059408993
432,0.05,0.063731164,-0.013731163
433,0.03,0.03256651,-0.0025665108
434,0.02,0.01161761,0.008382389
435,0.0,0.0014909115,-0.0014909115
436,-0.01,-0.018175075,0.008175075
437,-0.03,-0.027644109,-0.0023558903
438,-0.04,-0.047052927,0.007052928
439,-0.06,-0.056569926,-0.0034300722
440,-0.08,-0.07617878,-0.0038212165
441,-0.1,-0.09590716,-0.0040928423
442,-0.11,-0.115769446,0.0057694465
443,-0.13,-0.12550913,-0.0044908673
444,-0.15,-0.14610279,-0.00389722
445,-0.17,-0.16511522,-0.0048847795
446,-0.18,-0.18455794,0.0045579374
447,-0.19,-0.19236895,0.0023689568
448,-0.2,-0.19978581,-0.00021418929
449,-0.21,-0.20781866,-0.0021813363
450,-0.21,-0.2166508,0.0066508055
451,-0.22,-0.21562229,-0.004377708
452,-0.22,-0.22491173,0.0049117357
453,-0.22,-0.22466592,0.004665926
454,-0.23,-0.22435118,-0.0056488216
455,-0.23,-0.23389299,0.003892988
456,-0.23,-0.23341267,0.003412664
457,-0.24,-0.23294786,-0.0070521384
458,-0.24,-0.24272831,0.0027283132
459,-0.24,-0.24273416,0.0027341694
460,-0.24,-0.24303406,0.0030340701
461,-0.24,-0.24336708,0.0033670813
462,-0.25,-0.24364957,-0.006350428
463,-0.25,-0.253594,0.003594011
464,-0.25,-0.25341585,0.0034158528
465,-0.26,-0.25329733,-0.0067026615
466,-0.26,-0.2632459,0.00324592
467,-0.27,-0.2639492,-0.006050825
468,-0.27,-0.27577314,0.005773127
469,-0.28,-0.27851263,-0.0014873743
470,-0.29,-0.29073673,0.0007367432
471,-0.32,-0.3081648,-0.011835188
472,-0.33,-0.33464473,0.0046447217
473,-0.36,-0.33942378,-0.020576239
474,-0.39,-0.36880362,-0.021196365
475,-0.4,-0.40005183,5.182624e-05
476,-0.42,-0.41302037,-0.0069796145
477,-0.43,-0.43293962,0.0029396117
478,-0.45,-0.44193763,-0.008062363
479,-0.46,-0.46387616,0.0038761497
480,-0.47,-0.47490707,0.0049070716
481,-0.5,-0.48276454,-0.017235458
482,-0.51,-0.512451,0.0024510026
483,-0.52,-0.520662,0.0006620288
484,-0.54,-0.531008,-0.008992016
485,-0.55,-0.5512282,0.0012282133
486,-0.56,-0.5611217,0.0011216998
487,-0.57,-0.5708237,0.0008237362
488,-0.58,-0.58058554,0.00058555603
489,-0.6,-0.5904785,-0.009521544
490,-0.62,-0.61043584,-0.009564161
491,-0.63,-0.6291414,-0.0008586049
492,-0.64,-0.6404863,0.0004863143
493,-0.65,-0.6507287,0.0007287264
494,-0.66,-0.66083044,0.0008304119
495,-0.67,-0.67056495,0.0005649328
496,-0.68,-0.67992455,-7.545948e-05
497,-0.68,-0.6873508,0.0073508024
498,-0.69,-0.6843794,-0.005620599
499,-0.69,-0.6925936,0.002593577
500,-0.69,-0.6920765,0.0020765066
501,-0.69,-0.6921116,0.0021116138
502,-0.69,-0.69200355,0.0020035505
503,-0.69,-0.6917307,0.0017306805
504,-0.69,-0.6916324,0.0016323924
505,-0.68,-0.6915852,0.011585176
506,-0.68,-0.6814633,0.001463294
507,-0.68,-0.68276644,0.0027664304
508,-0.68,-0.681619,0.0016189814
509,-0.68,-0.6812425,0.0012425184
510,-0.68,-0.6807885,0.00078850985
511,-0.68,-0.6809565,0.00095647573
512,-0.68,-0.6820437,0.0020436645
513,-0.69,-0.6836756,-0.0063244104
514,-0.7,-0.69422036,-0.005779624
515,-0.7,-0.71073616,0.010736167
516,-0.71,-0.7096976,-0.00030237436
517,-0.73,-0.7173418,-0.012658238
518,-0.73,-0.7366567,0.0066567063
519,-0.74,-0.7366852,-0.003314793
520,-0.75,-0.74675757,-0.003242433
521,-0.76,-0.756489,-0.0035110116
522,-0.77,-0.763953,-0.0060470104
523,-0.79,-0.7758797,-0.01412034
524,-0.8,-0.79635406,-0.0036459565
525,-0.81,-0.8041548,-0.005845189
526,-0.81,-0.81395525,0.003955245
527,-0.82,-0.81352204,-0.006477952
528,-0.82,-0.8235354,0.00353539
529,-0.83,-0.823736,-0.0062639713
530,-0.83,-0.8339188,0.0039188266
531,-0.84,-0.8324085,-0.007591486
532,-0.84,-0.8450625,0.0050625205
533,-0.85,-0.8437816,-0.0062184334
534,-0.85,-0.8538603,0.0038602948
535,-0.85,-0.8519088,0.0019087791
536,-0.86,-0.8504505,-0.009549499
537,-0.85,-0.85963327,0.009633243
538,-0.85,-0.84923816,-0.00076186657
539,-0.85,-0.84842885,-0.0015711784
540,-0.85,-0.8471749,-0.002825141
541,-0.85,-0.8461273,-0.0038727522
542,-0.84,-0.84538555,0.0053855777
543,-0.84,-0.835602,-0.0043979883
544,-0.83,-0.8362737,0.0062737465
545,-0.83,-0.82706666,-0.0029333234
546,-0.83,-0.8279606,-0.002039373
547,-0.83,-0.82868826,-0.0013117194
548,-0.83,-0.8293076,-0.00069236755
549,-0.83,-0.8295438,-0.00045615435
550,-0.83,-0.82952434,-0.00047564507
551,-0.83,-0.8294453,-0.0005546808
552,-0.82,-0.82940847,0.009408474
553,-0.82,-0.8194356,-0.0005643964
554,-0.82,-0.8198648,-0.00013518333
555,-0.83,-0.82122177,-0.008778214
556,-0.83,-0.83304065,0.0030406713
557,-0.83,-0.8354461,0.005446136
558,-0.84,-0.83790594,-0.0020940304
559,-0.85,-0.84894866,-0.0010513663
560,-0.86,-0.8586827,-0.0013173223
561,-0.87,-0.86793035,-0.002069652
562,-0.88,-0.8770467,-0.002953291
563,-0.89,-0.886243,-0.003757
564,-0.89,-0.8953853,0.0053853393
565,-0.9,-0.8943382,-0.0056617856
566,-0.9,-0.9031695,0.0031695366
567,-0.9,-0.9021997,0.0021997094
568,-0.9,-0.90162206,0.0016220808
569,-0.9,-0.901081,0.0010810494
570,-0.9,-0.9006544,0.0006543994
571,-0.9,-0.90004027,4.029274e-05
572,-0.9,-0.899342,-0.0006579757
573,-0.89,-0.89871645,0.008716464
574,-0.89,-0.8882845,-0.0017154813
575,-0.89,-0.888065,-0.0019350052
576,-0.89,-0.8879766,-0.0020233989
577,-0.89,-0.887882,-0.0021179914
578,-0.88,-0.8878068,0.007806778
579,-0.88,-0.8777549,-0.0022450686
580,-0.88,-0.8774992,-0.0025007725
581,-0.87,-0.8773079,0.007307887
582,-0.87,-0.86706454,-0.0029354692
583,-0.86,-0.8670879,0.0070878863
584,-0.86,-0.8575753,-0.002424717
585,-0.86,-0.8581445,-0.0018554926
586,-0.86,-0.8587532,-0.00124681
587,-0.86,-0.85924387,-0.0007561445
588,-0.86,-0.85953003,-0.00046998262
589,-0.86,-0.8597456,-0.00025439262
590,-0.86,-0.8599281,-7.1942806e-05
591,-0.85,-0.86069894,0.0106989145
592,-0.85,-0.851349,0.0013489723
593,-0.86,-0.85234416,-0.007655859
594,-0.86,-0.86334324,0.0033432245
595,-0.87,-0.8641232,-0.0058767796
596,-0.88,-0.87380683,-0.006193161
597,-0.88,-0.8855091,0.0055090785
598,-0.89,-0.8850472,-0.0049527884
599,-0.9,-0.8950182,-0.004981756
600,-0.9,-0.90451014,0.0045101643
601,-0.91,-0.90498763,-0.005012393
602,-0.91,-0.9147623,0.004762292
603,-0.91,-0.91457295,0.004572928
604,-0.92,-0.91445035,-0.0055496693
605,-0.92,-0.9244495,0.0044494867
606,-0.93,-0.9244657,-0.0055342913
607,-0.93,-0.9344853,0.004485309
608,-0.94,-0.9344617,-0.005538285
609,-0.94,-0.9443959,0.004395902
610,-0.94,-0.94427997,0.004279971
611,-0.95,-0.94412464,-0.005875349
612,-0.95,-0.9540066,0.004006624
613,-0.95,-0.9539362,0.003936231
614,-0.96,-0.9538796,-0.0061203837
615,-0.96,-0.9638487,0.0038487315
616,-0.96,-0.9641436,0.0041435957
617,-0.96,-0.96405387,0.0040538907
618,-0.97,-0.96409696,-0.005903065
619,-0.97,-0.9740428,0.0040427446
620,-0.97,-0.97401285,0.004012823
621,-0.97,-0.973924,0.0039239526
622,-0.98,-0.9738059,-0.0061941147
623,-0.98,-0.98363435,0.0036343336
624,-0.98,-0.98353297,0.003532946
625,-0.99,-0.98326355,-0.0067364573
626,-0.99,-0.9931183,0.0031182766
627,-0.99,-0.9930139,0.0030139089
628,-0.99,-0.99286497,0.0028649569
629,-0.99,-0.9927425,0.0027424693
630,-0.99,-0.99259305,0.0025930405
631,-0.99,-0.99246323,0.0024632215
632,-0.99,-0.99224675,0.0022467375
633,-1.0,-0.99203515,-0.0079648495
634,-1.0,-1.0016593,0.0016592741
635,-1.0,-1.0015904,0.0015903711
636,-1.0,-0.9998495,-0.00015050173
637,-1.0,-1.0000534,5.340576e-05
638,-1.0,-1.0009902,0.0009901524
639,-1.0,-1.0012003,0.0012003183
640,-1.0,-0.9985229,-0.0014771223
641,-1.0,-0.9997564,-0.00024360418
642,-1.0,-0.9970605,-0.0029395223
643,-1.0,-0.9995209,-0.00047910213
644,-1.0,-0.9970051,-0.002994895
645,-1.0,-0.99838567,-0.0016143322
646,-1.0,-0.99759966,-0.0024003386
647,-1.0,-0.9972447,-0.0027552843
648,-1.0,-1.0004764,0.00047636032
649,-1.0,-0.9988509,-0.001149118
650,-0.99,-1.0023036,0.012303591
651,-0.99,-0.99217355,0.002173543
652,-0.99,-0.9886797,-0.0013203025
653,-0.99,-0.9919832,0.0019831657
654,-0.99,-0.99087846,0.00087845325
655,-0.99,-0.98701197,-0.0029880404
656,-0.99,-0.9871734,-0.002826631
657,-0.98,-0.9832396,0.003239572
658,-0.98,-0.9715287,-0.00847131
659,-0.98,-0.97820294,-0.00179708
660,-0.98,-0.9773779,-0.0026221275
661,-0.97,-0.976744,0.0067439675
662,-0.97,-0.96446455,-0.0055354834
663,-0.97,-0.9639699,-0.0060301423
664,-0.97,-0.9640765,-0.0059235096
665,-0.96,-0.9658981,0.005898118
666,-0.96,-0.9539879,-0.006012082
667,-0.96,-0.95318586,-0.006814122
668,-0.95,-0.9557459,0.0057458878
669,-0.95,-0.94534737,-0.0046526194
670,-0.94,-0.9457859,0.0057858825
671,-0.94,-0.9362249,-0.0037751198
672,-0.93,-0.9357955,0.005795479
673,-0.92,-0.9249903,0.0049902797
674,-0.92,-0.9141014,-0.005898595
675,-0.92,-0.9139476,-0.0060524344
676,-0.91,-0.9138715,0.0038715005
677,-0.91,-0.9038449,-0.0061551332
678,-0.9,-0.903714,0.003714025
679,-0.9,-0.89362127,-0.0063787103
680,-0.89,-0.89352554,0.0035255551
681,-0.89,-0.88338715,-0.0066128373
682,-0.88,-0.8832418,0.0032417774
683,-0.87,-0.8731068,0.003106773
684,-0.86,-0.8630718,0.003071785
685,-0.86,-0.8529898,-0.0070102215
686,-0.85,-0.8528653,0.0028652549
687,-0.85,-0.8427681,-0.0072319508
688,-0.84,-0.8426599,0.0026599169
689,-0.83,-0.83255404,0.002554059
690,-0.83,-0.8223866,-0.007613361
