Time Step,True pos_x,Predicted pos_x,Error
1483,1.1,1.1028051,-0.0028051138
1484,1.08,1.0729243,0.0070757866
1485,1.04,1.052946,-0.01294601
1486,1.01,1.0130619,-0.0030618906
1487,0.99,0.9831113,0.0068886876
1488,0.95,0.9630101,-0.013010085
1489,0.92,0.92287743,-0.0028774142
1490,0.9,0.89252126,0.007478714
1491,0.87,0.87214375,-0.0021437407
1492,0.84,0.8417581,-0.0017580986
1493,0.82,0.811562,0.008437991
1494,0.79,0.7913606,-0.0013605952
1495,0.75,0.761181,-0.011180997
1496,0.72,0.7209726,-0.000972569
1497,0.7,0.69076675,0.009233236
1498,0.67,0.67065364,-0.00065362453
1499,0.64,0.6406146,-0.0006146431
1500,0.58,0.61064166,-0.030641675
1501,0.51,0.55051094,-0.040510952
1502,0.44,0.4801044,-0.04010439
1503,0.41,0.40941024,0.00058975816
1504,0.38,0.37866905,0.0013309419
1505,0.34,0.348248,-0.008248001
1506,0.31,0.30770087,0.00229913
1507,0.28,0.27629745,0.0037025511
1508,0.25,0.24864882,0.0013511777
1509,0.2,0.2183858,-0.018385798
1510,0.16,0.16485037,-0.0048503727
1511,0.12,0.13167517,-0.011675172
1512,0.08,0.091341436,-0.011341438
1513,0.05,0.051485583,-0.0014855824
1514,0.02,0.021954,-0.0019540004
1515,-0.01,-0.007982178,-0.0020178221
1516,-0.04,-0.038439445,-0.0015605539
1517,-0.08,-0.069057144,-0.010942854
1518,-0.12,-0.10950359,-0.010496408
1519,-0.16,-0.14964646,-0.010353535
1520,-0.19,-0.18969554,-0.00030446053
1521,-0.22,-0.21963803,-0.0003619641
1522,-0.26,-0.24878,-0.011219993
1523,-0.29,-0.28868306,-0.0013169348
1524,-0.32,-0.31822783,-0.0017721653
1525,-0.36,-0.34803334,-0.0119666755
1526,-0.41,-0.38818538,-0.021814615
1527,-0.47,-0.43859896,-0.03140104
1528,-0.5,-0.498936,-0.0010640025
1529,-0.53,-0.5289864,-0.001013577
1530,-0.55,-0.55850023,0.008500218
1531,-0.58,-0.5785651,-0.0014348626
1532,-0.6,-0.6084952,0.008495152
1533,-0.65,-0.6273506,-0.022649348
1534,-0.67,-0.67416203,0.0041620135
1535,-0.69,-0.6897614,-0.0002385974
1536,-0.72,-0.7098205,-0.01017952
1537,-0.74,-0.73812217,-0.0018778443
1538,-0.75,-0.756972,0.006972015
1539,-0.77,-0.76585764,-0.004142344
1540,-0.79,-0.7850478,-0.0049521923
1541,-0.82,-0.804385,-0.015614986
1542,-0.83,-0.83363354,0.0036335588
1543,-0.85,-0.8427296,-0.0072703958
1544,-0.86,-0.8621518,0.0021517873
1545,-0.87,-0.8710646,0.0010645986
1546,-0.89,-0.8801216,-0.009878397
1547,-0.9,-0.89886475,-0.0011352301
1548,-0.91,-0.9078737,-0.002126336
1549,-0.92,-0.91645086,-0.0035491586
1550,-0.93,-0.925127,-0.0048729777
1551,-0.93,-0.9341094,0.0041093826
1552,-0.94,-0.93317956,-0.0068204403
1553,-0.94,-0.9421569,0.0021569133
1554,-0.94,-0.94115734,0.0011573434
1555,-0.95,-0.9396408,-0.010359168
1556,-0.94,-0.9476138,0.007613778
1557,-0.94,-0.93601245,-0.0039875507
1558,-0.93,-0.93542033,0.005420327
1559,-0.93,-0.92528075,-0.0047192574
1560,-0.92,-0.92529106,0.0052910447
1561,-0.92,-0.91537213,-0.0046278834
1562,-0.92,-0.91495895,-0.005041063
1563,-0.91,-0.9155911,0.0055910945
1564,-0.91,-0.9049943,-0.0050057173
1565,-0.9,-0.9039715,0.003971517
1566,-0.9,-0.8945111,-0.0054888725
1567,-0.89,-0.89409006,0.0040900707
1568,-0.89,-0.8841416,-0.0058583617
1569,-0.89,-0.88448256,-0.005517423
1570,-0.88,-0.8849577,0.004957676
1571,-0.88,-0.8754293,-0.0045707226
1572,-0.87,-0.8758257,0.0058256984
1573,-0.87,-0.8661574,-0.0038425922
1574,-0.87,-0.8664099,-0.003590107
1575,-0.86,-0.8665391,0.0065391064
1576,-0.86,-0.8565342,-0.0034658313
1577,-0.85,-0.8565319,0.006531894
1578,-0.85,-0.8465194,-0.0034806132
1579,-0.84,-0.8465215,0.006521523
1580,-0.83,-0.8361649,0.0061649084
1581,-0.83,-0.8270493,-0.0029506683
1582,-0.83,-0.82701296,-0.0029870272
1583,-0.82,-0.82699466,0.0069946647
1584,-0.82,-0.817188,-0.0028119683
1585,-0.82,-0.8171609,-0.0028390884
1586,-0.82,-0.8171236,-0.002876401
1587,-0.81,-0.81670874,0.006708741
1588,-0.81,-0.8060723,-0.0039277077
1589,-0.8,-0.8055666,0.005566597
1590,-0.8,-0.7951067,-0.004893303
1591,-0.8,-0.7948839,-0.005116105
1592,-0.79,-0.794784,0.004783988
1593,-0.79,-0.7846828,-0.005317211
1594,-0.78,-0.78519887,0.005198896
1595,-0.77,-0.77413267,0.004132688
1596,-0.77,-0.7640081,-0.005991876
1597,-0.76,-0.76443017,0.004430175
1598,-0.75,-0.7528151,0.0028151274
1599,-0.74,-0.7416253,0.0016252995
1600,-0.73,-0.7293024,-0.00069761276
1601,-0.72,-0.71752596,-0.0024740696
1602,-0.7,-0.70736873,0.0073687434
1603,-0.69,-0.68702304,-0.002976954
1604,-0.68,-0.6765743,-0.0034257174
1605,-0.66,-0.6661997,0.006199658
1606,-0.65,-0.64667785,-0.0033221245
1607,-0.62,-0.6373306,0.017330587
1608,-0.61,-0.60785526,-0.002144754
1609,-0.59,-0.5985401,0.0085401535
1610,-0.58,-0.57903224,-0.000967741
1611,-0.57,-0.5689602,-0.001039803
1612,-0.56,-0.55907494,-0.0009250641
1613,-0.55,-0.54936874,-0.0006312728
1614,-0.54,-0.5395541,-0.00044590235
1615,-0.52,-0.53014666,0.0101466775
1616,-0.5,-0.5120751,0.012075126
1617,-0.5,-0.49449342,-0.005506575
1618,-0.49,-0.496317,0.0063169897
1619,-0.48,-0.48671874,0.006718755
1620,-0.47,-0.47637695,0.006376952
1621,-0.46,-0.4662492,0.0062491894
1622,-0.45,-0.4556389,0.0056388974
1623,-0.44,-0.44434044,0.00434044
1624,-0.43,-0.43240926,0.0024092495
1625,-0.42,-0.42049065,0.00049066544
1626,-0.41,-0.4088921,-0.0011079013
1627,-0.4,-0.39776203,-0.0022379756
1628,-0.38,-0.38699263,0.006992638
1629,-0.37,-0.36643004,-0.0035699606
1630,-0.35,-0.35489586,0.004895866
1631,-0.33,-0.33455333,0.004553318
1632,-0.32,-0.3142388,-0.005761206
1633,-0.3,-0.30247146,0.002471447
1634,-0.29,-0.28068483,-0.009315163
1635,-0.27,-0.26992953,-7.048249e-05
1636,-0.25,-0.2494271,-0.00057290494
1637,-0.24,-0.22816966,-0.01183033
1638,-0.22,-0.21729055,-0.0027094483
1639,-0.2,-0.19674881,-0.003251195
1640,-0.17,-0.17654628,0.006546274
1641,-0.14,-0.1456043,0.005604297
1642,-0.12,-0.116980806,-0.0030191913
1643,-0.1,-0.09654973,-0.0034502745
1644,-0.08,-0.07782816,-0.0021718368
1645,-0.06,-0.057816375,-0.0021836236
1646,-0.04,-0.037678078,-0.0023219213
1647,-0.01,-0.025556419,0.015556419
1648,0.02,0.0140767805,0.005923219
1649,0.05,0.0369924,0.0130076
1650,0.07,0.07430136,-0.0043013617
1651,0.1,0.09429169,0.0057083145
1652,0.12,0.12299341,-0.0029934123
1653,0.14,0.142981,-0.0029809922
1654,0.16,0.1626567,-0.0026566982
1655,0.18,0.18333393,-0.0033339262
1656,0.21,0.20517212,0.004827872
1657,0.23,0.23636834,-0.006368339
1658,0.26,0.25598583,0.004014164
1659,0.29,0.285128,0.0048719943
1660,0.32,0.3145531,0.005446881
1661,0.34,0.34469232,-0.004692316
1662,0.37,0.36703968,0.0029603243
1663,0.39,0.39633793,-0.0063379407
1664,0.41,0.4139937,-0.00399369
1665,0.44,0.43433675,0.005663246
1666,0.46,0.46355966,-0.003559649
1667,0.5,0.48467606,0.015323937
1668,0.54,0.52433276,0.01566726
1669,0.56,0.5643763,-0.004376292
1670,0.59,0.58601373,0.0039862394
1671,0.61,0.61754745,-0.007547438
1672,0.64,0.6376461,0.0023539066
1673,0.66,0.6673539,-0.007353902
1674,0.69,0.687144,0.0028560162
1675,0.71,0.7172761,-0.007276118
1676,0.75,0.73705345,0.012946546
1677,0.78,0.77711326,0.0028867126
1678,0.81,0.80698854,0.003011465
1679,0.83,0.83681685,-0.006816864
1680,0.86,0.85618484,0.003815174
1681,0.89,0.8856351,0.0043649077
1682,0.91,0.9149031,-0.004903078
1683,0.93,0.9342311,-0.0042310953
1684,0.96,0.95356065,0.006439328
1685,0.99,0.98276705,0.007232964
1686,1.01,1.0120666,-0.0020666122
1687,1.03,1.0315595,-0.0015594959
1688,1.05,1.0511711,-0.0011711121
1689,1.08,1.0708771,0.009122968
1690,1.1,1.1006441,-0.0006440878
1691,1.11,1.1202998,-0.010299802
1692,1.14,1.1299394,0.010060549
1693,1.18,1.1592362,0.020763755
1694,1.2,1.1984024,0.0015976429
1695,1.21,1.2174262,-0.0074261427
1696,1.23,1.2265469,0.0034531355
1697,1.27,1.2457213,0.02427864
1698,1.28,1.2849455,-0.0049455166
1699,1.3,1.2943407,0.0056592226
1700,1.32,1.3139917,0.0060083866
1701,1.34,1.3334352,0.0065648556
1702,1.35,1.3528422,-0.0028421879
1703,1.37,1.361847,0.008152962
1704,1.38,1.380804,-0.00080394745
1705,1.39,1.3900896,-8.9645386e-05
1706,1.4,1.4000472,-4.720688e-05
1707,1.41,1.4105442,-0.0005441904
1708,1.43,1.4207456,0.009254336
1709,1.44,1.4410731,-0.0010730028
1710,1.46,1.4506743,0.009325743
1711,1.47,1.4703505,-0.0003504753
1712,1.48,1.4793645,0.0006355047
1713,1.48,1.4884042,-0.008404136
1714,1.49,1.4879013,0.0020986795
1715,1.5,1.4976006,0.0023994446
1716,1.51,1.507856,0.002143979
1717,1.52,1.5166609,0.0033390522
1718,1.53,1.526726,0.003273964
1719,1.53,1.537185,-0.0071849823
1720,1.54,1.5371097,0.0028902292
1721,1.55,1.5471724,0.0028275251
1722,1.55,1.5572512,-0.0072512627
1723,1.56,1.5572388,0.0027611256
1724,1.57,1.567322,0.0026780367
1725,1.57,1.5782403,-0.008240223
1726,1.58,1.5798862,0.00011384487
1727,1.59,1.5910964,-0.0010963678
1728,1.6,1.5993414,0.0006586313
1729,1.6,1.6063563,-0.0063562393
1730,1.61,1.6054868,0.0045132637
1731,1.62,1.6155949,0.004405141
1732,1.63,1.6262808,0.0037192106
1733,1.63,1.6384153,-0.008415341
1734,1.64,1.6386619,0.0013381243
1735,1.65,1.648333,0.0016670227
1736,1.66,1.6585764,0.0014235973
1737,1.67,1.6691021,0.00089788437
1738,1.68,1.6793742,0.00062572956
1739,1.69,1.6891093,0.0008907318
1740,1.69,1.6983634,-0.008363366
1741,1.7,1.6974396,0.0025604963
1742,1.7,1.7064584,-0.0064584017
1743,1.71,1.7055194,0.0044806004
1744,1.71,1.7149515,-0.004951477
1745,1.72,1.7138977,0.0061023235
1746,1.72,1.7226498,-0.002649784
1747,1.72,1.7222999,-0.0022999048
1748,1.72,1.7210873,-0.0010873079
1749,1.72,1.7194487,0.00055134296
1750,1.72,1.7187245,0.0012755394
1751,1.72,1.7169358,0.0030642748
1752,1.72,1.7157813,0.0042186975
1753,1.72,1.7150301,0.0049699545
1754,1.71,1.7146974,-0.004697323
1755,1.71,1.7047322,0.0052678585
1756,1.7,1.7047867,-0.0047866106
1757,1.7,1.6948444,0.0051556826
1758,1.69,1.6947168,-0.004716754
1759,1.69,1.6845666,0.00543344
1760,1.68,1.6845263,-0.0045263767
1761,1.68,1.6746509,0.00534904
1762,1.67,1.6748233,-0.004823327
1763,1.66,1.6650951,-0.0050951242
1764,1.66,1.6553082,0.00469172
1765,1.65,1.6552777,-0.005277753
1766,1.65,1.6451559,0.0048440695
1767,1.64,1.6449002,-0.004900217
1768,1.64,1.634617,0.0053830147
1769,1.63,1.6344074,-0.004407406
1770,1.63,1.6245131,0.005486846
1771,1.62,1.6247827,-0.0047826767
1772,1.62,1.6154113,0.004588723
1773,1.62,1.6163919,0.0036081076
1774,1.61,1.6179489,-0.007948875
1775,1.61,1.6098353,0.00016474724
1776,1.62,1.6115704,0.0084296465
1777,1.62,1.6223465,-0.0023465157
1778,1.62,1.622133,-0.0021330118
1779,1.62,1.6213797,-0.0013797283
1780,1.62,1.6211276,-0.0011276007
1781,1.63,1.6213073,0.008692741
1782,1.63,1.6316116,-0.0016115904
1783,1.63,1.6316148,-0.001614809
1784,1.63,1.632201,-0.002200961
1785,1.64,1.6324179,0.0075820684
1786,1.64,1.6435014,-0.0035014153
1787,1.65,1.6403675,0.009632468
1788,1.65,1.6500984,-9.846687e-05
1789,1.65,1.6501479,-0.00014793873
1790,1.66,1.652082,0.007918
1791,1.66,1.6636349,-0.0036349297
1792,1.67,1.6644269,0.0055730343
1793,1.67,1.6736621,-0.0036621094
1794,1.68,1.6720586,0.007941365
1795,1.68,1.6805887,-0.0005887747
1796,1.69,1.6796871,0.010312915
1797,1.69,1.6891942,0.0008058548
1798,1.69,1.6886562,0.0013438463
1799,1.69,1.6880331,0.0019669533
1800,1.69,1.6877056,0.0022944212
1801,1.69,1.6870669,0.0029331446
1802,1.69,1.6864908,0.003509283
1803,1.69,1.6859963,0.004003763
1804,1.68,1.6854774,-0.0054774284
1805,1.68,1.6748477,0.0051522255
1806,1.67,1.674644,-0.0046440363
1807,1.66,1.6641392,-0.004139185
1808,1.66,1.6535456,0.0064543486
1809,1.65,1.6527282,-0.0027282238
1810,1.64,1.6425694,-0.002569437
1811,1.63,1.6319828,-0.001982808
1812,1.63,1.6214813,0.008518696
1813,1.62,1.6209784,-0.0009783506
1814,1.6,1.6104603,-0.0104602575
1815,1.59,1.5898182,0.00018179417
1816,1.58,1.5792209,0.0007791519
1817,1.57,1.568311,0.0016890764
1818,1.56,1.5580947,0.0019052029
1819,1.54,1.5471451,-0.0071451664
1820,1.53,1.5268508,0.0031491518
1821,1.52,1.5159436,0.0040563345
1822,1.48,1.5047002,-0.024700165
1823,1.46,1.4635434,-0.003543377
1824,1.45,1.4423776,0.0076224804
1825,1.43,1.4315349,-0.0015349388
1826,1.41,1.4109517,-0.00095176697
1827,1.39,1.3900619,-6.186962e-05
1828,1.37,1.36948,0.0005199909
1829,1.35,1.3486693,0.0013307333
1830,1.33,1.3282288,0.0017712116
1831,1.3,1.3081528,-0.0081528425
1832,1.28,1.2779137,0.0020862818
1833,1.26,1.2573704,0.0026296377
1834,1.24,1.2370774,0.0029226542
1835,1.22,1.2170991,0.002900958
1836,1.2,1.1972996,0.002700448
1837,1.18,1.1775004,0.0024995804
1838,1.15,1.1577139,-0.007713914
1839,1.12,1.128069,-0.008069038
1840,1.09,1.0985644,-0.008564353
1841,1.07,1.0693136,0.0006864071
1842,1.06,1.0500506,0.0099493265
1843,1.04,1.0403341,-0.00033414364
1844,1.02,1.0201598,-0.00015985966
1845,1.0,1.0000004,-3.5762787e-07
1846,0.99,0.9800149,0.009985089
1847,0.97,0.97021073,-0.00021070242
1848,0.95,0.9496425,0.00035750866
1849,0.91,0.9293702,-0.019370198
1850,0.88,0.8890561,-0.009056091
1851,0.86,0.85925543,0.0007445812
1852,0.85,0.83816487,0.011835158
1853,0.83,0.82839984,0.0016001463
1854,0.81,0.8077471,0.0022528768
1855,0.78,0.78736055,-0.0073605776
1856,0.74,0.7571547,-0.017154694
1857,0.7,0.7171109,-0.017110884
1858,0.67,0.677161,-0.0071609616
1859,0.65,0.64717317,0.0028268099
1860,0.63,0.62718314,0.002816856
1861,0.61,0.60719156,0.0028084517
1862,0.59,0.5872703,0.0027296543
1863,0.57,0.5672307,0.0027692914
1864,0.54,0.54700583,-0.0070058107
1865,0.5,0.51667255,-0.016672552
1866,0.47,0.47567958,-0.0056795776
1867,0.45,0.44517142,0.0048285723
1868,0.42,0.4265635,-0.0065635145
1869,0.4,0.3974698,0.0025302172
1870,0.38,0.3766711,0.0033288896
1871,0.34,0.35473618,-0.014736176
1872,0.31,0.31283003,-0.0028300285
1873,0.28,0.28201705,-0.002017051
1874,0.25,0.25222105,-0.0022210479
1875,0.23,0.22257352,0.0074264854
1876,0.2,0.2056787,-0.0056786984
1877,0.17,0.17411347,-0.0041134655
1878,0.14,0.14127718,-0.0012771785
1879,0.11,0.11165705,-0.0016570538
1880,0.06,0.08189991,-0.021899913
1881,0.01,0.034075167,-0.024075167
1882,-0.01,-0.015274711,0.005274711
1883,-0.04,-0.036289554,-0.003710445
1884,-0.06,-0.06803418,0.008034181
1885,-0.08,-0.08912708,0.00912708
1886,-0.11,-0.1091453,-0.0008547008
1887,-0.14,-0.13802181,-0.0019781888
1888,-0.17,-0.16568032,-0.0043196827
1889,-0.19,-0.19363943,0.0036394298
1890,-0.21,-0.21285975,0.0028597564
1891,-0.24,-0.23297617,-0.0070238262
1892,-0.26,-0.26324645,0.0032464564
1893,-0.28,-0.28326684,0.0032668412
1894,-0.31,-0.30279702,-0.007202983
1895,-0.33,-0.3322815,0.002281487
1896,-0.35,-0.3517684,0.0017684102
1897,-0.37,-0.37139165,0.0013916492
1898,-0.39,-0.3911949,0.0011949241
1899,-0.41,-0.41092175,0.00092175603
1900,-0.42,-0.43043905,0.010439068
1901,-0.44,-0.43961892,-0.0003810823
1902,-0.45,-0.45881918,0.008819193
1903,-0.47,-0.46823224,-0.0017677546
1904,-0.49,-0.4880435,-0.0019565225
1905,-0.51,-0.50745577,-0.0025442243
1906,-0.53,-0.5265727,-0.003427267
1907,-0.54,-0.5456505,0.0056504607
1908,-0.55,-0.5551437,0.005143702
1909,-0.57,-0.56504667,-0.004953325
1910,-0.58,-0.58496463,0.0049646497
1911,-0.59,-0.5948177,0.004817724
1912,-0.6,-0.6043659,0.0043658614
1913,-0.61,-0.6141632,0.0041632056
1914,-0.63,-0.62381387,-0.0061861277
1915,-0.64,-0.6417995,0.0017995238
1916,-0.65,-0.65305024,0.0030502677
1917,-0.66,-0.66292936,0.0029293299
1918,-0.67,-0.66996336,-3.6656857e-05
1919,-0.68,-0.6811442,0.0011441708
1920,-0.69,-0.68787014,-0.0021298528
1921,-0.69,-0.69739383,0.007393837
1922,-0.7,-0.6949293,-0.0050706863
1923,-0.7,-0.70247686,0.002476871
1924,-0.71,-0.7010735,-0.008926451
1925,-0.72,-0.71123415,-0.008765876
1926,-0.72,-0.7217446,0.0017445683
1927,-0.72,-0.72236574,0.0023657084
1928,-0.73,-0.7230225,-0.0069774985
1929,-0.73,-0.73362404,0.003624022
1930,-0.74,-0.73406076,-0.005939245
1931,-0.74,-0.7443987,0.0043987036
1932,-0.75,-0.74470514,-0.0052948594
1933,-0.75,-0.7549888,0.0049887896
1934,-0.76,-0.75529695,-0.004703045
1935,-0.77,-0.7656252,-0.004374802
1936,-0.78,-0.7758178,-0.00418216
1937,-0.78,-0.78642195,0.0064219832
1938,-0.79,-0.78762275,-0.0023772717
1939,-0.79,-0.79894966,0.008949637
1940,-0.8,-0.7995908,-0.0004091859
1941,-0.81,-0.80948216,-0.00051784515
1942,-0.81,-0.81820244,0.008202434
1943,-0.82,-0.817214,-0.0027859807
1944,-0.82,-0.8261821,0.006182134
1945,-0.83,-0.8254241,-0.004575908
1946,-0.83,-0.8348661,0.004866123
1947,-0.84,-0.8344359,-0.0055640936
1948,-0.84,-0.84332216,0.003322184
1949,-0.84,-0.84133554,0.0013355613
1950,-0.84,-0.83847356,-0.0015264153
1951,-0.83,-0.83640486,0.0064048767
1952,-0.83,-0.82544774,-0.004552245
1953,-0.83,-0.82500637,-0.0049936175
1954,-0.82,-0.82478094,0.004780948
1955,-0.82,-0.81468016,-0.0053198338
1956,-0.82,-0.8145297,-0.005470276
1957,-0.81,-0.8146623,0.0046622753
1958,-0.81,-0.8048998,-0.0051001906
1959,-0.81,-0.8051132,-0.004886806
1960,-0.8,-0.80528855,0.0052885413
1961,-0.8,-0.7955782,-0.00442183
1962,-0.8,-0.79586667,-0.0041333437
1963,-0.79,-0.7962098,0.0062097907
1964,-0.79,-0.7865658,-0.0034342408
1965,-0.78,-0.7870004,0.0070004463
1966,-0.78,-0.7774461,-0.0025538802
1967,-0.78,-0.7778058,-0.0021941662
1968,-0.77,-0.7780609,0.008060932
1969,-0.77,-0.7681581,-0.0018419027
1970,-0.77,-0.7681178,-0.0018821955
1971,-0.77,-0.7680569,-0.0019430518
1972,-0.76,-0.76798564,0.0079856515
1973,-0.75,-0.75793546,0.007935464
1974,-0.75,-0.74790686,-0.0020931363
1975,-0.75,-0.7478169,-0.0021830797
1976,-0.75,-0.74767005,-0.0023299456
1977,-0.74,-0.74753207,0.00753206
1978,-0.74,-0.73742586,-0.0025741458
1979,-0.74,-0.7372983,-0.0027016997
1980,-0.73,-0.7371968,0.007196784
1981,-0.73,-0.72717273,-0.0028272867
1982,-0.73,-0.7267526,-0.0032474399
1983,-0.73,-0.7257784,-0.004221618
1984,-0.72,-0.7247854,0.004785359
1985,-0.72,-0.71416,-0.0058400035
1986,-0.72,-0.71375996,-0.00624007
1987,-0.71,-0.713551,0.0035510063
1988,-0.71,-0.7036277,-0.006372273
1989,-0.71,-0.7039811,-0.006018877
1990,-0.7,-0.7047564,0.004756391
1991,-0.7,-0.6962979,-0.003702104
1992,-0.7,-0.6982378,-0.0017622113
1993,-0.7,-0.6994296,-0.00057041645
1994,-0.7,-0.6998294,-0.0001705885
1995,-0.7,-0.7004838,0.0004838109
1996,-0.71,-0.7016886,-0.008311391
1997,-0.71,-0.7126549,0.00265491
1998,-0.72,-0.71291447,-0.0070855618
1999,-0.72,-0.722378,0.002377987
2000,-0.72,-0.7214051,0.0014050603
2001,-0.72,-0.720152,0.00015199184
2002,-0.72,-0.718781,-0.0012190342
2003,-0.72,-0.71779674,-0.0022032857
2004,-0.72,-0.71688753,-0.003112495
2005,-0.72,-0.7160255,-0.003974557
2006,-0.71,-0.7151773,0.005177319
2007,-0.71,-0.70436436,-0.005635619
2008,-0.7,-0.7035354,0.00353539
2009,-0.7,-0.6928324,-0.0071675777
2010,-0.69,-0.6924938,0.0024937987
2011,-0.68,-0.68122613,0.0012261271
2012,-0.67,-0.6703154,0.00031536818
2013,-0.65,-0.65984124,0.009841263
2014,-0.64,-0.6393844,-0.0006155968
2015,-0.63,-0.62890625,-0.0010937452
2016,-0.62,-0.6181725,-0.0018274784
2017,-0.61,-0.607444,-0.002556026
2018,-0.6,-0.5968082,-0.0031918287
2019,-0.58,-0.5861044,0.0061044097
2020,-0.57,-0.5652754,-0.004724622
2021,-0.55,-0.55443907,0.004439056
2022,-0.52,-0.53362906,0.013629079
2023,-0.51,-0.50317806,-0.0068219304
2024,-0.49,-0.49232906,0.0023290515
2025,-0.46,-0.47105554,0.011055529
2026,-0.44,-0.44034025,0.00034025311
2027,-0.42,-0.4197015,-0.00029850006
2028,-0.41,-0.39917088,-0.010829121
2029,-0.38,-0.3883694,0.008369416
2030,-0.36,-0.3578226,-0.0021774173
2031,-0.34,-0.33743173,-0.0025682747
2032,-0.32,-0.3170492,-0.0029507875
2033,-0.3,-0.296706,-0.003294021
2034,-0.27,-0.27634883,0.0063488185
2035,-0.25,-0.24654326,-0.0034567416
2036,-0.23,-0.2263846,-0.0036154091
2037,-0.21,-0.20582938,-0.0041706115
2038,-0.18,-0.18566594,0.005665928
2039,-0.16,-0.1553499,-0.004650101
2040,-0.14,-0.13570848,-0.0042915195
2041,-0.12,-0.11557478,-0.00442522
2042,-0.09,-0.095450595,0.0054505914
2043,-0.07,-0.06472167,-0.005278334
2044,-0.05,-0.044752806,-0.0052471943
2045,-0.03,-0.02339164,-0.0066083595
2046,-0.0,-0.0039465223,0.0039465223
2047,0.03,0.0248091,0.0051908996
2048,0.06,0.05282511,0.0071748905
2049,0.08,0.08437312,-0.0043731183
2050,0.11,0.10388814,0.0061118603
2051,0.13,0.13255823,-0.0025582314
2052,0.15,0.1522855,-0.0022854954
2053,0.17,0.17252462,-0.0025246143
2054,0.2,0.19398542,0.0060145855
2055,0.22,0.22494194,-0.0049419403
2056,0.27,0.24613719,0.023862824
2057,0.3,0.29399416,0.0060058534
2058,0.32,0.3233876,-0.0033876002
2059,0.34,0.34197637,-0.0019763708
2060,0.36,0.3607143,-0.00071427226
2061,0.39,0.38401353,0.005986452
2062,0.41,0.41311204,-0.003112048
2063,0.43,0.4327555,-0.002755493
2064,0.46,0.45491928,0.0050807297
2065,0.49,0.4858382,0.004161805
2066,0.52,0.5165225,0.0034774542
2067,0.54,0.54798317,-0.007983148
2068,0.56,0.56829566,-0.008295655
2069,0.59,0.5882955,0.0017044544
2070,0.61,0.6190967,-0.009096682
2071,0.64,0.63936454,0.0006354451
2072,0.66,0.6691203,-0.0091202855
2073,0.68,0.6888772,-0.008877218
2074,0.72,0.70859265,0.011407375
2075,0.74,0.7482759,-0.0082758665
2076,0.77,0.76822317,0.0017768145
2077,0.79,0.7981817,-0.008181691
2078,0.81,0.8180663,-0.008066297
2079,0.84,0.8379289,0.0020710826
2080,0.86,0.8677155,-0.0077154636
2081,0.88,0.8875314,-0.0075314045
2082,0.91,0.907311,0.002689004
2083,0.95,0.93707323,0.012926757
2084,0.97,0.97678363,-0.0067836046
2085,0.99,0.9965421,-0.0065420866
2086,1.01,1.0163317,-0.006331682
2087,1.04,1.0360082,0.003991723
2088,1.06,1.0657462,-0.0057462454
2089,1.08,1.0855803,-0.005580306
2090,1.1,1.1054932,-0.005493164
2091,1.14,1.1252372,0.014762759
2092,1.17,1.1648862,0.005113721
2093,1.19,1.1945076,-0.0045075417
2094,1.21,1.2141883,-0.004188299
2095,1.23,1.2337831,-0.0037831068
2096,1.25,1.253222,-0.0032219887
2097,1.27,1.2726619,-0.0026619434
2098,1.29,1.2920837,-0.0020837784
2099,1.3,1.3115206,-0.011520624
2100,1.33,1.3209995,0.00900054
2101,1.35,1.350485,-0.0004849434
2102,1.37,1.3699304,6.9618225e-05
2103,1.38,1.389428,-0.009428024
2104,1.4,1.3988575,0.0011425018
2105,1.42,1.4183741,0.0016258955
2106,1.43,1.4378592,-0.00785923
2107,1.45,1.4474026,0.0025974512
2108,1.46,1.4664485,-0.0064485073
2109,1.48,1.4757361,0.004263878
2110,1.5,1.4955229,0.0044771433
2111,1.51,1.5151327,-0.005132675
2112,1.52,1.5248201,-0.0048201084
2113,1.53,1.5337313,-0.00373137
2114,1.54,1.5430795,-0.0030795336
2115,1.55,1.5518345,-0.0018345118
2116,1.56,1.5610987,-0.001098752
2117,1.56,1.5697447,-0.009744763
2118,1.57,1.5681355,0.0018645525
2119,1.58,1.5768013,0.0031987429
2120,1.58,1.5862122,-0.0062121153
2121,1.58,1.5861651,-0.0061650276
2122,1.59,1.5861536,0.003846407
2123,1.59,1.5973785,-0.007378459
2124,1.6,1.5946611,0.0053389072
2125,1.6,1.6012391,-0.0012390614
2126,1.61,1.603145,0.006855011
2127,1.62,1.615371,0.004629016
2128,1.62,1.6263642,-0.0063642263
2129,1.63,1.6260186,0.003981352
2130,1.63,1.6364721,-0.0064721107
2131,1.63,1.6362096,-0.006209612
2132,1.64,1.6359415,0.0040584803
2133,1.65,1.6458124,0.004187584
2134,1.65,1.6551892,-0.0051891804
2135,1.66,1.6548455,0.0051544905
2136,1.66,1.6643462,-0.0043462515
2137,1.67,1.663917,0.0060830116
2138,1.67,1.6749941,-0.004994154
2139,1.68,1.6759397,0.0040602684
2140,1.68,1.6875087,-0.0075087547
2141,1.7,1.6888427,0.011157393
2142,1.71,1.7094684,0.00053167343
2143,1.71,1.7192196,-0.009219527
2144,1.72,1.7183067,0.001693368
2145,1.72,1.7263694,-0.0063693523
2146,1.72,1.7244747,-0.00447464
2147,1.73,1.7221066,0.007893443
