Time Step,True rot_1,Predicted rot_1,Error
404,-0.009449185,-0.01979301,0.0103438245
405,-0.0083366735,0.0034992965,-0.01183597
406,-0.0072299256,-0.006770794,-0.00045913178
407,-0.005200701,-0.005239892,3.9190985e-05
408,-0.0040903348,0.00047152443,-0.004561859
409,-0.003457746,0.001355832,-0.004813578
410,-0.0020787036,0.0018661199,-0.0039448235
411,0.00019557975,0.0024038306,-0.0022082508
412,0.0011055619,0.0033967,-0.002291138
413,0.0024645624,0.0030077805,-0.0005432181
414,0.0035106405,0.004176028,-0.0006653876
415,0.0034631176,0.005587454,-0.0021243363
416,0.004233744,0.0061703613,-0.0019366173
417,0.004993196,0.007469504,-0.002476308
418,0.0054362016,0.008561462,-0.0031252606
419,0.0067836754,0.00910533,-0.002321655
420,0.008040461,0.010244907,-0.0022044461
421,0.009205384,0.011156306,-0.0019509215
422,0.011865606,0.0120646935,-0.0001990879
423,0.012911809,0.014503321,-0.001591512
424,0.013623646,0.015284003,-0.0016603563
425,0.015369381,0.015596831,-0.0002274504
426,0.01658712,0.016952408,-0.00036528893
427,0.017350104,0.017690055,-0.00033995137
428,0.019757137,0.018131727,0.0016254093
429,0.021909066,0.020343913,0.0015651528
430,0.021769796,0.022368142,-0.0005983468
431,0.022893468,0.022284638,0.0006088298
432,0.024301585,0.023501271,0.0008003134
433,0.025068654,0.025074996,-6.3423067e-06
434,0.026141968,0.025862623,0.00027934462
435,0.028935444,0.027000435,0.0019350089
436,0.032211166,0.029950771,0.0022603944
437,0.0333091,0.03345481,-0.000145711
438,0.03477675,0.03491764,-0.00014089048
439,0.035429303,0.03673861,-0.0013093092
440,0.035928186,0.03782956,-0.0019013733
441,0.03609368,0.03875236,-0.00265868
442,0.0364447,0.03927016,-0.0028254576
443,0.037078455,0.040033642,-0.002955187
444,0.037688628,0.041136373,-0.003447745
445,0.04075503,0.042200882,-0.0014458522
446,0.041471772,0.045704532,-0.0042327605
447,0.0459275,0.046724837,-0.0007973388
448,0.04697157,0.051241726,-0.004270155
449,0.050554853,0.052144118,-0.0015892647
450,0.054261908,0.055329677,-0.0010677688
451,0.055900168,0.057953224,-0.002053056
452,0.056063335,0.057483025,-0.0014196895
453,0.056355845,0.050388012,0.005967833
454,-0.99485064,-1.078763,0.08391237
455,-0.9948416,-0.99636436,0.0015227795
456,-0.9948616,-1.005738,0.010876417
457,-0.9948732,-0.9926294,-0.0022438169
458,-0.994879,-0.9950443,0.00016528368
459,-0.9949184,-0.9942405,-0.0006778836
460,-0.99496216,-0.99565697,0.00069481134
461,-0.99502116,-0.996483,0.0014618635
462,-0.9950443,-0.99729764,0.0022533536
463,-0.9950929,-0.9966809,0.001587987
464,-0.9951784,-0.9960789,0.000900507
465,-0.9952083,-0.9957711,0.00056278706
466,-0.9953113,-0.9957414,0.00043010712
467,-0.9954047,-0.99594784,0.0005431175
468,-0.9954054,-0.99624074,0.0008353591
469,-0.99545985,-0.99649984,0.0010399818
