Time Step,True pos_z,Predicted pos_z,Error
596,1.4999691,1.5057718,-0.0058026314
597,1.5280268,1.5322758,-0.0042489767
598,1.5548124,1.5583618,-0.0035493374
599,1.5809385,1.5830847,-0.002146244
600,1.6298273,1.6070995,0.022727728
601,1.6528363,1.6538804,-0.001044035
602,1.6747148,1.6750766,-0.0003618002
603,1.6956145,1.6974243,-0.0018098354
604,1.7155547,1.754304,-0.038749337
605,1.7338328,1.7846482,-0.050815344
606,1.7512996,1.7517157,-0.00041604042
607,1.7681185,1.7709597,-0.0028412342
608,1.7842791,1.7885889,-0.0043097734
609,1.7996769,1.8032018,-0.0035248995
610,1.8149174,1.8175662,-0.0026487112
611,1.830383,1.8327011,-0.0023181438
612,1.8462512,1.848958,-0.0027067661
613,1.8621053,1.8662691,-0.0041638613
614,1.8787308,1.8841126,-0.0053818226
615,1.9145021,1.9027982,0.011703968
616,1.9334362,1.9407516,-0.0073153973
617,1.9534885,1.961657,-0.008168578
618,1.9747647,1.9837325,-0.008967757
619,1.9967251,2.0068645,-0.010139465
620,2.019223,2.0305033,-0.011280298
621,2.0428722,2.0546074,-0.011735201
622,2.0716107,2.0797842,-0.008173466
623,2.0929816,2.1099155,-0.016933918
624,2.1469223,2.1326883,0.014234066
625,2.2040062,2.1878085,0.016197681
626,2.233742,2.2459123,-0.012170315
627,2.2641876,2.2766895,-0.012501955
628,2.294707,2.3081422,-0.013435125
629,2.3266835,2.339145,-0.012461424
630,2.3644862,2.3719666,-0.007480383
631,2.3975914,2.4102197,-0.012628317
632,2.4252923,2.4436233,-0.01833105
633,2.464285,2.4715807,-0.007295847
634,2.4926622,2.5106459,-0.017983675
635,2.5329068,2.5387957,-0.005888939
636,2.561411,2.5788016,-0.017390728
637,2.5962632,2.6067605,-0.010497332
638,2.6414363,2.6410744,0.0003619194
639,2.6642647,2.685464,-0.021199226
640,2.6984985,2.707414,-0.008915424
641,2.732719,2.7406006,-0.007881641
642,2.771664,2.77372,-0.0020561218
643,2.7994397,2.811414,-0.011974335
644,2.836705,2.8378494,-0.0011444092
645,2.8990705,2.873651,0.025419474
646,2.9289868,2.9343283,-0.00534153
647,2.95771,2.9624918,-0.004781723
648,2.9813278,2.98928,-0.007952213
649,3.0136833,3.0107446,0.0029387474
650,3.0399287,3.040864,-0.0009353161
651,3.0649142,3.0649507,-3.6478043e-05
652,3.0889919,3.0886383,0.00035357475
653,3.1295922,3.1197748,0.009817362
654,3.769864,3.8521192,-0.082255125
655,3.7687306,3.768232,0.00049853325
656,3.7661464,3.7704735,-0.004327059
657,3.7626333,3.767203,-0.004569769
658,3.7581184,3.7612915,-0.0031731129
659,3.7457573,3.7540174,-0.008260012
660,3.7380633,3.7383127,-0.00024938583
661,3.7291534,3.7276475,0.0015058517
662,3.7186778,3.7162251,0.002452612
663,3.7069297,3.7040503,0.0028793812
664,3.6817455,3.6902597,-0.008514166
665,3.6633074,3.6626616,0.00064587593
666,3.646431,3.6417618,0.0046691895
667,3.628561,3.6225274,0.006033659
668,3.6089206,3.60246,0.0064606667
669,3.5885038,3.580767,0.0077369213
670,3.56252,3.558307,0.0042130947
671,3.5385613,3.5301516,0.008409739
672,3.5137832,3.5044675,0.009315729
673,3.4878714,3.4793918,0.008479595
