Time_Step,dt_seconds,Throttle_Control,Steering_Control,True_Abs_pos_x,Pred_Abs_pos_x,True_Delta_pos_x,Pred_Delta_pos_x,Abs_Error_pos_x,True_Abs_pos_y,Pred_Abs_pos_y,True_Delta_pos_y,Pred_Delta_pos_y,Abs_Error_pos_y,True_Abs_pos_z,Pred_Abs_pos_z,True_Delta_pos_z,Pred_Delta_pos_z,Abs_Error_pos_z,True_Abs_rot_0,Pred_Abs_rot_0,True_Delta_rot_0,Pred_Delta_rot_0,Abs_Error_rot_0,True_Abs_rot_1,Pred_Abs_rot_1,True_Delta_rot_1,Pred_Delta_rot_1,Abs_Error_rot_1,True_Abs_rot_2,Pred_Abs_rot_2,True_Delta_rot_2,Pred_Delta_rot_2,Abs_Error_rot_2,True_Abs_rot_3,Pred_Abs_rot_3,True_Delta_rot_3,Pred_Delta_rot_3,Abs_Error_rot_3
3810,0.04,-0.07,0.21,-0.49,-0.48469257,0.00999999,0.015307435,0.005307436,0.18,0.17999111,0.0,-8.888982e-06,8.895993e-06,-1.25,-1.2576293,-0.00999999,-0.017629245,0.0076292753,0.01,0.0091083,0.0,-0.0008916997,0.00089169946,0.64,0.64120793,-0.00999999,-0.008792044,0.0012079477,0.0,0.009289065,-0.01,-0.0007109343,0.009289065,0.76,0.7653086,0.0,0.0053086565,0.005308628
3811,0.04,-0.07,0.21,-0.47,-0.4741812,0.02000001,0.015818808,0.004181206,0.18,0.18001936,0.0,1.935661e-05,1.9356608e-05,-1.29,-1.2682903,-0.03999996,-0.018290265,0.02170968,0.01,0.00900768,0.0,-0.0009923194,0.0009923195,0.63,0.63209724,-0.00999999,-0.007902763,0.002097249,0.0,0.0027361922,0.0,0.0027361922,0.0027361922,0.78,0.7654619,0.01999998,0.005461961,0.01453805
3812,0.04,-0.07,0.21,-0.46,-0.45313817,0.00999999,0.016861815,0.0068618357,0.18,0.18000442,0.0,4.4168232e-06,4.4107437e-06,-1.3,-1.3082308,-0.00999999,-0.018230792,0.008230805,0.01,0.008802386,0.0,-0.0011976134,0.0011976138,0.62,0.62136817,-0.00999999,-0.008631817,0.001368165,0.0,0.0019735934,0.0,0.0019735934,0.0019735934,0.78,0.78543603,0.0,0.0054360814,0.005436063
3813,0.04,-0.07,0.21,-0.44,-0.44255763,0.02000001,0.017442368,0.0025576353,0.18,0.18000981,0.0,9.8032115e-06,9.804964e-06,-1.33,-1.3181857,-0.03000009,-0.018185738,0.011814356,0.01,0.008531655,0.0,-0.0014683446,0.0014683446,0.61,0.6108241,-0.00999999,-0.009175895,0.0008240938,0.0,0.0016137507,0.0,0.0016137507,0.0016137507,0.79,0.7856242,0.01000005,0.0056242417,0.0043758154
3814,0.04,-0.07,0.21,-0.43,-0.4220914,0.00999999,0.017908603,0.0079086125,0.18,0.18001257,0.0,1.2560329e-05,1.2561679e-05,-1.34,-1.3482208,-0.00999999,-0.018220803,0.008220792,0.01,0.008295824,0.0,-0.0017041757,0.001704176,0.61,0.60052985,0.0,-0.009470136,0.009470165,0.0,0.0014856705,0.0,0.0014856705,0.0014856705,0.79,0.79574263,0.0,0.005742635,0.0057426095
3815,0.04,-0.07,0.21,-0.42,-0.41174734,0.01000002,0.018252684,0.0082526505,0.18,0.18001507,0.0,1.5065701e-05,1.5065074e-05,-1.36,-1.3583786,-0.01999998,-0.0183786,0.0016213655,0.01,0.008316874,0.0,-0.0016831263,0.0016831262,0.6,0.60043955,-0.00999999,-0.009560489,0.00043952465,0.0,0.0015649386,0.0,0.0015649386,0.0015649386,0.8,0.7958187,0.00999999,0.0058186916,0.0041813254
3816,0.04,-0.07,0.21,-0.41,-0.40148467,0.00999999,0.018515317,0.008515328,0.18,0.18000999,0.0,9.989282e-06,9.983778e-06,-1.37,-1.3785253,-0.00999999,-0.01852527,0.008525252,0.01,0.008364379,0.0,-0.0016356207,0.0016356204,0.6,0.5904494,0.0,-0.009550645,0.009550631,0.0,0.0017071295,0.0,0.0017071295,0.0017071295,0.8,0.80585486,0.0,0.005854852,0.005854845
3817,0.04,-0.07,0.21,-0.39,-0.3913236,0.02000001,0.018676393,0.0013236105,0.18,0.18000548,0.0,5.4622906e-06,5.468726e-06,-1.39,-1.3885643,-0.01999998,-0.018564293,0.0014356375,0.01,0.008385268,0.0,-0.001614732,0.0016147317,0.59,0.5904618,-0.01000005,-0.009538247,0.0004618168,0.0,0.0018164295,0.0,0.0018164295,0.0018164295,0.81,0.8058676,0.00999999,0.005867576,0.00413239
3818,0.04,-0.07,0.21,-0.38,-0.37121782,0.00999999,0.018782157,0.008782178,0.18,0.17999868,0.0,-1.3233968e-06,1.3262033e-06,-1.4,-1.408426,-0.00999999,-0.018426085,0.00842607,0.01,0.008411922,0.0,-0.0015880781,0.0015880782,0.58,0.58045894,-0.00999999,-0.009541053,0.00045895576,0.0,0.0019360785,0.0,0.0019360785,0.0019360785,0.81,0.81585014,0.0,0.0058501544,0.0058501363
3819,0.04,-0.07,0.21,-0.37,-0.36118656,0.00999999,0.018813424,0.008813441,0.18,0.17999567,0.0,-4.340594e-06,4.336238e-06,-1.41,-1.4181197,-0.00999999,-0.018119711,0.008119702,0.01,0.008406768,0.0,-0.001593232,0.0015932322,0.58,0.57041264,0.0,-0.009587349,0.0095873475,0.0,0.0020569079,0.0,0.0020569079,0.0020569079,0.82,0.81580144,0.00999999,0.0058014304,0.004198551
3820,0.04,-0.07,0.21,-0.36,-0.3511303,0.00999999,0.018869707,0.008869708,0.18,0.17999095,0.0,-9.056027e-06,9.059906e-06,-1.43,-1.4276791,-0.01999998,-0.017679045,0.0023208857,0.01,0.0085309725,0.0,-0.0014690274,0.0014690273,0.57,0.5702917,-0.00999999,-0.009708283,0.00029170513,0.0,0.0021483328,0.0,0.0021483328,0.0021483328,0.82,0.8257374,0.0,0.0057374313,0.005737424
3821,0.04,-0.07,0.21,-0.34,-0.34103015,0.02000001,0.018969871,0.0010301471,0.18,0.17998426,0.0,-1.5746342e-05,1.5750527e-05,-1.45,-1.4471344,-0.0200001,-0.017134406,0.002865672,0.01,0.008540729,0.0,-0.0014592706,0.0014592707,0.56,0.56017804,-0.00999999,-0.009821971,0.00017803907,0.0,0.002165349,0.0,0.002165349,0.002165349,0.83,0.82563174,0.00999999,0.0056317686,0.0043682456
3822,0.04,-0.07,0.21,-0.32,-0.32067716,0.02000001,0.019322835,0.00067716837,0.18,0.17997813,0.0,-2.1881167e-05,2.1874905e-05,-1.47,-1.4666504,-0.01999998,-0.016650265,0.0033496618,0.01,0.0086301705,0.0,-0.0013698293,0.0013698293,0.55,0.5501474,-0.00999999,-0.009852601,0.00014740229,0.0,0.002125852,0.0,0.002125852,0.002125852,0.83,0.8354513,0.0,0.005451313,0.0054513216
3823,0.04,-0.07,0.21,-0.31,-0.30005303,0.00999999,0.019946976,0.009946972,0.18,0.17997164,0.0,-2.8371865e-05,2.8371811e-05,-1.48,-1.4863968,-0.00999999,-0.01639674,0.0063967705,0.01,0.008618043,0.0,-0.0013819571,0.001381957,0.54,0.54021335,-0.00999999,-0.009786689,0.00021332502,0.0,0.0019701382,0.0,0.0019701382,0.0019701382,0.84,0.83527935,0.00999999,0.0052793855,0.0047206283
3824,0.04,-0.07,0.21,-0.29,-0.28957286,0.02000001,0.020427134,0.00042712688,0.18,0.17996773,0.0,-3.22712e-05,3.2275915e-05,-1.5,-1.496108,-0.01999998,-0.01610802,0.003891945,0.01,0.008691579,0.0,-0.0013084206,0.0013084207,0.54,0.5302822,0.0,-0.009717807,0.009717822,0.0,0.0019132727,0.0,0.0019132727,0.0019132727,0.84,0.8451681,0.0,0.0051681213,0.00516814
3825,0.04,-0.06,0.41,-0.28,-0.26964703,0.00999999,0.020352954,0.010352969,0.18,0.17995855,0.0,-4.1461168e-05,4.145503e-05,-1.51,-1.51479,-0.00999999,-0.01479004,0.0047900677,0.01,0.009366443,0.0,-0.0006335563,0.0006335564,0.53,0.52850187,-0.01000005,-0.011498155,0.0014981031,0.01,0.000553953,0.01,0.000553953,0.009446047,0.85,0.84567,0.01000005,0.0056700176,0.004330039
3826,0.04,-0.07,0.5,-0.27,-0.26008508,0.00999999,0.019914923,0.009914935,0.18,0.17995588,0.0,-4.4126384e-05,4.412234e-05,-1.52,-1.5243751,-0.00999999,-0.014375134,0.0043751,0.01,0.010416121,0.0,0.0004161217,0.00041612145,0.52,0.51510817,-0.00999999,-0.014891774,0.004891813,0.0,0.008165878,-0.01,-0.0018341214,0.008165878,0.85,0.8569426,0.0,0.0069425455,0.00694257
3827,0.04,-0.07,0.5,-0.25,-0.25154963,0.02000001,0.018450368,0.0015496314,0.18,0.17997079,0.0,-2.9221153e-05,2.9221177e-05,-1.54,-1.5356861,-0.01999998,-0.015686128,0.0043138266,0.01,0.009663988,0.0,-0.00033601216,0.00033601187,0.51,0.5044603,-0.00999999,-0.015539699,0.0055397153,0.0,0.0025606886,0.0,0.0025606886,0.0025606886,0.86,0.8585667,0.00999999,0.008566654,0.0014333129
3828,0.04,-0.07,0.5,-0.24,-0.23174113,0.010000005,0.018258877,0.008258864,0.18,0.17996247,0.0,-3.7528673e-05,3.7536025e-05,-1.55,-1.5565965,-0.00999999,-0.016596545,0.0065965652,0.01,0.008541474,0.0,-0.0014585255,0.0014585257,0.5,0.49309704,-0.00999999,-0.01690295,0.006902963,0.0,0.002493173,0.0,0.002493173,0.002493173,0.86,0.86941695,0.0,0.009416917,0.009416938
3829,0.04,-0.07,0.5,-0.23,-0.22200143,0.00999999,0.017998569,0.007998571,0.18,0.17996162,0.0,-3.8378912e-05,3.838539e-05,-1.56,-1.5666804,-0.00999999,-0.016680514,0.0066804886,0.0,0.008170046,-0.01,-0.0018299536,0.008170046,0.49,0.48228672,-0.00999999,-0.017713292,0.007713288,0.0,0.0021433507,0.0,0.0021433507,0.0021433507,0.87,0.8696747,0.00999999,0.009674667,0.00032532215
3830,0.04,-0.07,0.5,-0.21,-0.21227673,0.02000001,0.017723283,0.0022767335,0.18,0.17999354,0.0,-6.4702635e-06,6.467104e-06,-1.58,-1.575079,-0.0200001,-0.015079054,0.0049210787,0.0,0.004025387,0.0,0.004025387,0.004025387,0.46,0.4707955,-0.030000001,-0.019204488,0.010795504,0.01,0.00089453335,0.01,0.00089453335,0.009105466,0.89,0.8785593,0.01999998,0.008559282,0.011440694
3831,0.04,-0.07,0.5,-0.2,-0.19155137,0.00999999,0.018448615,0.008448631,0.18,0.17998284,0.0,-1.7168491e-05,1.7166138e-05,-1.59,-1.5935041,-0.00999999,-0.013504037,0.0035040379,0.01,0.0023082271,0.01,0.0023082271,0.0076917727,0.45,0.4407894,-0.01000002,-0.019210612,0.009210587,0.0,0.007790436,-0.01,-0.0022095635,0.007790436,0.89,0.897582,0.0,0.0075819874,0.007582009
3832,0.04,-0.07,0.5,-0.18,-0.18258168,0.019999996,0.017418325,0.0025816709,0.18,0.1799777,0.0,-2.2311566e-05,2.2307038e-05,-1.6,-1.6040751,-0.00999999,-0.014075053,0.0040750504,0.01,0.0056386017,0.0,-0.004361398,0.004361398,0.44,0.43437618,-0.00999999,-0.015623812,0.0056238174,0.0,0.0027984588,0.0,0.0027984588,0.0027984588,0.9,0.89834374,0.00999999,0.008343778,0.0016562343
3833,0.04,-0.07,0.5,-0.17,-0.16259193,0.010000005,0.017408077,0.0074080676,0.18,0.1799294,0.0,-7.0601614e-05,7.06017e-05,-1.6,-1.6132518,0.0,-0.013251813,0.013251781,0.01,0.0069707464,0.0,-0.003029253,0.0030292533,0.44,0.42419308,0.0,-0.015806926,0.015806913,0.01,0.002600245,0.01,0.002600245,0.0073997546,0.9,0.90819806,0.0,0.008198065,0.008198082
3834,0.04,-0.07,0.5,-0.16,-0.15265514,0.010000005,0.017344862,0.007344857,0.18,0.17992045,0.0,-7.955129e-05,7.95573e-05,-1.61,-1.6113044,-0.00999999,-0.011304366,0.001304388,0.01,0.007819133,0.0,-0.0021808664,0.002180867,0.42,0.42279565,-0.02000001,-0.01720434,0.0027956665,0.01,0.0090775695,0.0,-0.0009224307,0.0009224303,0.91,0.9076289,0.01000005,0.007628945,0.0023711324
3835,0.04,-0.07,0.5,-0.15,-0.14339237,0.00999999,0.016607631,0.006607637,0.18,0.17993946,0.0,-6.0539744e-05,6.0543418e-05,-1.62,-1.6205359,-0.00999999,-0.010535858,0.00053584576,0.01,0.00839404,0.0,-0.0016059598,0.0016059596,0.41,0.40253785,-0.00999999,-0.01746214,0.007462144,0.01,0.009558317,0.0,-0.0004416827,0.00044168252,0.91,0.9173489,0.0,0.007348895,0.007348895
3836,0.04,-0.07,0.5,-0.14,-0.1336559,0.010000005,0.016344108,0.006344095,0.18,0.17994095,0.0,-5.9057795e-05,5.90533e-05,-1.63,-1.6302181,-0.00999999,-0.010218184,0.000218153,0.01,0.008449687,0.0,-0.0015503131,0.0015503131,0.4,0.39282924,-0.00999999,-0.017170759,0.0071707666,0.01,0.009954681,0.0,-4.5318833e-05,4.5319088e-05,0.92,0.91704696,0.00999999,0.007046942,0.0029530525
3837,0.04,-0.07,0.5,-0.13,-0.12378313,0.010000005,0.01621687,0.0062168688,0.18,0.1799396,0.0,-6.0403232e-05,6.0409307e-05,-1.63,-1.639847,0.0,-0.009847094,0.009847045,0.0,0.008614082,-0.01,-0.0013859184,0.008614082,0.39,0.3831044,-0.01000002,-0.016895605,0.006895572,0.01,0.010195106,0.0,0.00019510655,0.00019510649,0.92,0.92678595,0.0,0.006785912,0.006785929
3838,0.04,-0.07,0.5,-0.12,-0.113899805,0.009999998,0.01610019,0.0061001927,0.18,0.17995748,0.0,-4.253526e-05,4.2527914e-05,-1.64,-1.6390047,-0.00999999,-0.0090047205,0.0009952784,0.01,0.004161034,0.01,0.004161034,0.005838966,0.38,0.37254182,-0.00999999,-0.017458169,0.00745818,0.01,0.009919063,0.0,-8.093685e-05,8.093659e-05,0.93,0.92630863,0.00999999,0.006308588,0.0036913753
3839,0.04,-0.07,0.5,-0.1,-0.10325265,0.019999996,0.016747346,0.0032526478,0.18,0.17995402,0.0,-4.5988523e-05,4.5984983e-05,-1.65,-1.6494827,-0.00999999,-0.0094826855,0.0005172491,0.01,0.0067964573,0.0,-0.0032035424,0.0032035424,0.36,0.36406088,-0.01999998,-0.015939131,0.0040608644,0.01,0.010230942,0.0,0.00023094156,0.00023094192,0.93,0.936249,0.0,0.006248987,0.0062490106
3840,0.04,-0.07,0.5,-0.08,-0.083345994,0.020000003,0.016654005,0.0033459961,0.18,0.17994545,0.0,-5.4551314e-05,5.455315e-05,-1.66,-1.6588379,-0.00999999,-0.008837912,0.0011620522,0.0,0.00771641,-0.01,-0.00228359,0.00771641,0.35,0.34339285,-0.01000002,-0.01660718,0.006607145,0.01,0.010239844,0.0,0.00023984435,0.00023984443,0.94,0.93628794,0.00999999,0.006287959,0.003712058
3841,0.04,-0.07,0.5,-0.07,-0.063566186,0.009999998,0.016433815,0.0064338148,0.18,0.17995468,0.0,-4.533255e-05,4.5329332e-05,-1.66,-1.667672,0.0,-0.0076721264,0.0076720715,0.01,0.0036755246,0.01,0.0036755246,0.006324475,0.33,0.33257106,-0.01999998,-0.01742894,0.0025710464,0.01,0.010118748,0.0,0.00011874783,0.000118748285,0.94,0.94587696,0.0,0.005876962,0.0058769584
3842,0.04,-0.07,0.5,-0.06,-0.052766968,0.010000002,0.017233033,0.007233031,0.18,0.1799488,0.0,-5.12078e-05,5.120039e-05,-1.67,-1.6685268,-0.00999999,-0.008526859,0.0014731884,0.0,0.0063682236,-0.01,-0.0036317764,0.0063682236,0.32,0.31397194,-0.01000002,-0.016028063,0.006028056,0.01,0.010339103,0.0,0.00033910273,0.00033910293,0.95,0.94588786,0.00999999,0.005887854,0.0041121244
3843,0.04,-0.07,0.5,-0.05,-0.04294722,0.009999998,0.017052777,0.007052779,0.18,0.17996895,0.0,-3.1059528e-05,3.105402e-05,-1.67,-1.6767828,0.0,-0.006782874,0.0067828894,0.01,0.0029575946,0.01,0.0029575946,0.007042405,0.31,0.302305,-0.00999999,-0.017694974,0.0076949894,0.01,0.01019433,0.0,0.00019432956,0.00019432977,0.95,0.95546675,0.0,0.005466752,0.005466759
3844,0.04,-0.07,0.5,-0.03,-0.03229873,0.020000001,0.01770127,0.0022987295,0.18,0.17994261,0.0,-5.7393343e-05,5.7399273e-05,-1.68,-1.6778916,-0.00999999,-0.007891674,0.0021083355,0.01,0.005919808,0.0,-0.0040801917,0.0040801917,0.3,0.2939259,-0.00999999,-0.016074095,0.0060741007,0.01,0.010442607,0.0,0.00044260736,0.00044260733,0.95,0.9557037,0.0,0.005703717,0.0057036877
3845,0.04,-0.07,0.5,-0.02,-0.012407042,0.01,0.017592957,0.0075929575,0.18,0.17994013,0.0,-5.9876053e-05,5.9872866e-05,-1.68,-1.6871758,0.0,-0.0071757864,0.007175803,0.01,0.0072551304,0.0,-0.002744869,0.0027448693,0.29,0.28303054,-0.01000002,-0.01696948,0.006969452,0.01,0.0102882,0.0,0.0002882009,0.00028820056,0.96,0.9555904,0.00999999,0.0055904486,0.0044095516
3846,0.04,-0.07,0.5,-0.01,-0.0024869088,0.01,0.01751309,0.007513091,0.18,0.17993149,0.0,-6.851632e-05,6.851554e-05,-1.69,-1.6868602,-0.01000011,-0.0068602995,0.0031398535,0.01,0.008001246,0.0,-0.0019987542,0.0019987542,0.27,0.27285677,-0.01999998,-0.017143225,0.0028567612,0.01,0.010336311,0.0,0.00033631115,0.00033631083,0.96,0.96541595,0.0,0.005415994,0.005415976
3847,0.04,-0.07,0.5,0.0,0.0075946264,0.01,0.017594626,0.0075946264,0.18,0.17993408,0.0,-6.591925e-05,6.592274e-05,-1.69,-1.6965884,0.0,-0.0065882904,0.00658834,0.01,0.008232057,0.0,-0.0017679426,0.0017679427,0.26,0.2527825,-0.01000002,-0.017217508,0.0072174966,0.01,0.010316406,0.0,0.00031640677,0.0003164066,0.97,0.96516913,0.01000005,0.0051691546,0.004830897
3848,0.04,-0.07,0.25,0.02,0.01783581,0.02,0.01783581,0.0021641888,0.18,0.17992678,0.0,-7.322373e-05,7.3224306e-05,-1.7,-1.6965781,-0.00999999,-0.006578032,0.0034219027,0.01,0.0078055123,0.0,-0.0021944877,0.0021944875,0.24,0.24388167,-0.019999996,-0.016118314,0.003881678,0.02,0.011230038,0.01,0.0012300375,0.008769962,0.97,0.974667,0.0,0.0046670046,0.004666984
3849,0.04,-0.07,0.25,0.05,0.037555687,0.030000001,0.01755569,0.012444314,0.18,0.17996262,0.0,-3.7387257e-05,3.7387013e-05,-1.7,-1.7031116,0.0,-0.0031116589,0.0031116009,0.01,0.0072699916,0.0,-0.0027300082,0.0027300082,0.23,0.22339985,-0.00999999,-0.016600147,0.0066001564,0.02,0.015271347,0.0,-0.0047286525,0.0047286525,0.97,0.9733796,0.0,0.0033795862,0.0033795834
3850,0.04,-0.07,0.25,0.06,0.068041824,0.009999998,0.018041825,0.008041825,0.18,0.17997752,0.0,-2.2486482e-05,2.2485852e-05,-1.7,-1.7019861,0.0,-0.0019859923,0.0019860268,0.01,0.008329961,0.0,-0.001670038,0.0016700383,0.22,0.21645492,-0.010000005,-0.0135450885,0.0035450757,0.02,0.016659083,0.0,-0.0033409165,0.0033409167,0.98,0.97226965,0.00999999,0.0022696157,0.007730365
3851,0.04,-0.07,0.25,0.07,0.0788089,0.010000002,0.018808905,0.008808903,0.18,0.17994061,0.0,-5.9393868e-05,5.939603e-05,-1.7,-1.7018486,0.0,-0.001848581,0.0018485785,0.01,0.008847708,0.0,-0.0011522921,0.0011522919,0.22,0.20867084,0.0,-0.011329156,0.011329159,0.02,0.017722184,0.0,-0.0022778155,0.0022778157,0.98,0.9817361,0.0,0.0017360813,0.0017361045
3852,0.04,-0.07,0.24,0.09,0.08948293,0.020000003,0.01948293,0.0005170703,0.18,0.17992666,0.0,-7.333929e-05,7.3343515e-05,-1.7,-1.701887,0.0,-0.0018869711,0.0018869638,0.01,0.009287165,0.0,-0.0007128354,0.00071283523,0.21,0.2090248,-0.010000005,-0.010975197,0.0009751916,0.02,0.018117405,0.0,-0.0018825937,0.0018825941,0.98,0.98167574,0.0,0.0016757173,0.001675725
3853,0.04,-0.07,0.07,0.1,0.10985093,0.009999998,0.019850926,0.009850927,0.18,0.1799197,0.0,-8.030959e-05,8.030236e-05,-1.7,-1.7020953,0.0,-0.0020952672,0.0020952225,0.01,0.0086921565,0.0,-0.0013078431,0.0013078433,0.2,0.1994371,-0.00999999,-0.010562895,0.00056290627,0.02,0.01818571,0.0,-0.0018142888,0.001814289,0.98,0.9814439,0.0,0.0014438534,0.0014438629
3854,0.04,-0.07,0.05,0.12,0.12017077,0.019999996,0.02017077,0.00017077476,0.18,0.17996067,0.0,-3.93423e-05,3.9339066e-05,-1.7,-1.7012799,0.0,-0.0012798455,0.0012798309,0.0,0.008137423,-0.01,-0.0018625773,0.008137423,0.19,0.19160493,-0.010000005,-0.00839508,0.0016049296,0.02,0.017261874,0.0,-0.0027381254,0.0027381256,0.98,0.98063576,0.0,0.0006357293,0.00063574314
3855,0.04,-0.07,0.03,0.15,0.14090583,0.030000009,0.02090583,0.009094179,0.18,0.17996739,0.0,-3.2623026e-05,3.2618642e-05,-1.7,-1.6999271,0.0,7.298627e-05,7.2956085e-05,0.0,0.0050230236,0.0,0.0050230236,0.0050230236,0.19,0.18614256,0.0,-0.0038574357,0.0038574338,0.02,0.017838594,0.0,-0.002161407,0.002161406,0.98,0.9801901,0.0,0.00019007442,0.00019007921
3856,0.04,-0.07,0.02,0.17,0.17248484,0.019999996,0.022484843,0.0024848431,0.18,0.17986166,0.0,-0.00013833723,0.00013834238,-1.7,-1.6980375,0.0,0.001962574,0.0019625425,0.01,0.0041022394,0.01,0.0041022394,0.0058977604,0.19,0.18924351,0.0,-0.000756481,0.00075648725,0.02,0.017447218,0.0,-0.002552781,0.0025527813,0.98,0.97949976,0.0,-0.00050024485,0.0005002618
3857,0.04,-0.07,0.02,0.19,0.19294558,0.019999996,0.022945581,0.002945587,0.18,0.17983483,0.0,-0.00016518557,0.00016517937,-1.7,-1.6984032,0.0,0.0015968479,0.0015968084,0.0,0.006310512,-0.01,-0.003689488,0.006310512,0.18,0.18933067,-0.00999999,-0.0006693375,0.00933066,0.02,0.017448824,0.0,-0.002551176,0.0025511757,0.98,0.9792513,0.0,-0.0007487129,0.00074869394
3858,0.04,-0.07,0.02,0.22,0.21271387,0.030000001,0.022713877,0.0072861314,0.18,0.17987551,0.0,-0.00012450268,0.0001244992,-1.7,-1.6986313,0.0,0.0013687729,0.0013687611,0.0,0.005167792,0.0,0.005167792,0.005167792,0.18,0.17913991,0.0,-0.0008600998,0.000860095,0.02,0.017446684,0.0,-0.002553316,0.0025533158,0.98,0.97977114,0.0,-0.00022885283,0.00022888184
3859,0.04,-0.07,0.02,0.23,0.24343313,0.010000005,0.023433128,0.013433129,0.18,0.17886502,0.0,-0.0011349941,0.0011349916,-1.69,-1.69746,0.00999999,0.0025400224,0.007459998,0.0,0.004093971,0.0,0.004093971,0.004093971,0.18,0.17973371,0.0,-0.00026630465,0.00026629865,0.02,0.016961722,0.0,-0.0030382785,0.0030382778,0.98,0.9796678,0.0,-0.0003322151,0.0003322363
3860,0.04,-0.07,0.02,0.25,0.25364134,0.019999996,0.023641344,0.0036413372,0.18,0.17887561,0.0,-0.0011243997,0.0011243969,-1.69,-1.6875507,0.0,0.0024493916,0.0024493933,0.0,0.003147996,0.0,0.003147996,0.003147996,0.18,0.17979547,0.0,-0.00020453132,0.00020453334,0.02,0.017490478,0.0,-0.002509521,0.0025095213,0.98,0.9795068,0.0,-0.000493231,0.00049322844
3861,0.04,-0.07,0.01,0.27,0.27366012,0.02000001,0.023660121,0.0036601126,0.18,0.1771547,0.0,-0.0028453027,0.0028453022,-1.69,-1.6865712,0.0,0.0034288357,0.0034288168,0.01,0.002205306,0.01,0.002205306,0.007794694,0.18,0.18081601,0.0,0.00081600586,0.0008160025,0.02,0.017382672,0.0,-0.002617328,0.0026173275,0.98,0.9795048,0.0,-0.0004952061,0.0004951954
3862,0.04,-0.07,0.12,0.29,0.29323447,0.01999998,0.023234466,0.0032344759,0.18,0.1746592,0.0,-0.005340808,0.0053408146,-1.69,-1.6901425,0.0,-0.00014240628,0.0001424551,0.01,0.0047823694,0.0,-0.0052176304,0.0052176304,0.18,0.18000364,0.0,3.6315832e-06,3.6358833e-06,0.02,0.017773546,0.0,-0.002226453,0.0022264533,0.98,0.9796416,0.0,-0.00035841213,0.00035840273
3863,0.04,-0.07,0.14,0.31,0.3097863,0.02000001,0.019786293,0.00021371245,0.17,0.16999273,-0.010000005,-0.01000728,7.2717667e-06,-1.69,-1.6929508,0.0,-0.0029507638,0.0029507875,0.0,0.007870854,-0.01,-0.0021291457,0.007870854,0.18,0.1751631,0.0,-0.004836903,0.004836902,0.02,0.017254794,0.0,-0.0027452055,0.0027452055,0.98,0.98074925,0.0,0.0007492149,0.0007492304
3864,0.04,-0.07,0.14,0.34,0.33280128,0.030000001,0.022801284,0.007198721,0.17,0.17018339,0.0,0.00018339012,0.00018338859,-1.68,-1.6916488,0.01000011,-0.0016488332,0.011648893,0.0,0.00372547,0.0,0.00372547,0.00372547,0.17,0.17224735,-0.010000005,-0.0077526607,0.0022473484,0.02,0.01613623,0.0,-0.0038637691,0.0038637687,0.99,0.98187554,0.00999999,0.001875507,0.008124471
3865,0.04,-0.07,0.24,0.36,0.36647597,0.02000001,0.026475979,0.0064759552,0.17,0.17001165,0.0,1.1653522e-05,1.1652708e-05,-1.68,-1.6803541,0.0,-0.00035420372,0.0003541708,0.0,0.0044628964,0.0,0.0044628964,0.0044628964,0.16,0.16237938,-0.010000005,-0.0076206154,0.0023793876,0.02,0.016738987,0.0,-0.0032610137,0.003261013,0.99,0.99209195,0.0,0.0020919442,0.0020919442
3866,0.04,-0.07,0.24,0.38,0.38505492,0.01999998,0.025054889,0.005054921,0.17,0.17000711,0.0,7.11155e-06,7.107854e-06,-1.68,-1.6824118,0.0,-0.0024118894,0.0024118423,0.01,0.0022347746,0.01,0.0022347746,0.007765225,0.15,0.15100451,-0.00999999,-0.008995488,0.0010045022,0.02,0.017755236,0.0,-0.0022447635,0.002244763,0.99,0.99166423,0.0,0.0016641981,0.0016642213
3867,0.04,-0.07,0.24,0.39,0.40422946,0.00999999,0.024229478,0.014229476,0.17,0.17004924,0.0,4.9227176e-05,4.9233437e-05,-1.68,-1.6827639,0.0,-0.0027640334,0.0027639866,0.0,0.0047391695,-0.01,-0.0052608303,0.0047391695,0.14,0.13989258,-0.010000005,-0.010107426,0.00010742247,0.02,0.01812344,0.0,-0.0018765585,0.0018765591,0.99,0.991588,0.0,0.0015879754,0.001587987
3868,0.04,-0.07,0.24,0.41,0.41507664,0.02000001,0.025076652,0.005076647,0.17,0.17003125,0.0,3.1245825e-05,3.1247735e-05,-1.68,-1.6804601,0.0,-0.00046013753,0.00046014786,0.0,0.0030069696,0.0,0.0030069696,0.0030069696,0.13,0.12785386,-0.010000005,-0.01214615,0.0021461397,0.02,0.01847797,0.0,-0.001522028,0.0015220288,0.99,0.991352,0.0,0.0013520125,0.0013520122
3869,0.04,-0.07,0.24,0.43,0.43503147,0.02000001,0.025031466,0.0050314665,0.17,0.16998067,0.0,-1.9319865e-05,1.9326806e-05,-1.68,-1.679883,0.0,0.00011698456,0.00011694431,0.0,0.0010368173,0.0,0.0010368173,0.0010368173,0.13,0.118696705,0.0,-0.011303292,0.011303291,0.02,0.018664798,0.0,-0.0013352012,0.0013352018,0.99,0.99130464,0.0,0.0013046149,0.0013046265
