Time Step,True rot_1,Predicted rot_1,Error
488,0.8,0.7998812,0.00011879206
489,0.79,0.78957236,0.00042766333
490,0.78,0.7798952,0.000104784966
491,0.77,0.769716,0.00028395653
492,0.76,0.75932425,0.00067573786
493,0.75,0.7486499,0.0013501048
494,0.74,0.7386209,0.0013791323
495,0.74,0.72982717,0.010172844
496,0.73,0.732969,-0.002968967
497,0.72,0.7269884,-0.0069883466
498,0.72,0.71929526,0.0007047653
499,0.73,0.7202852,0.009714842
500,0.72,0.7299207,-0.009920657
501,0.73,0.7196245,0.0103755
502,0.73,0.7300577,-5.7697296e-05
503,0.73,0.7305127,-0.00051265955
504,0.73,0.7309917,-0.0009917021
505,0.73,0.7313031,-0.0013030767
506,0.73,0.7311358,-0.0011357665
507,0.73,0.73107326,-0.0010732412
508,0.73,0.7310107,-0.0010106564
509,0.73,0.7309962,-0.0009961724
510,0.73,0.7302407,-0.00024068356
511,0.73,0.72885305,0.0011469722
512,0.73,0.72586614,0.00413388
513,0.72,0.72639436,-0.0063943267
514,0.71,0.70849264,0.0015073419
515,0.7,0.68162274,0.018377244
516,0.69,0.6895983,0.0004016757
517,0.68,0.6826784,-0.0026783943
518,0.67,0.6734319,-0.0034318566
519,0.66,0.6623115,-0.0023114681
520,0.65,0.65132797,-0.0013279915
521,0.63,0.63974965,-0.009749651
522,0.61,0.6178754,-0.007875383
523,0.6,0.597444,0.002556026
524,0.59,0.59057313,-0.00057315826
525,0.58,0.58310705,-0.003107071
526,0.57,0.574037,-0.0040370226
527,0.57,0.56343496,0.0065650344
528,0.56,0.5619142,-0.0019142032
529,0.55,0.5505356,-0.00053560734
530,0.55,0.5405637,0.009436309
531,0.54,0.5399165,8.350611e-05
532,0.53,0.5303699,-0.00036990643
533,0.53,0.52139485,0.008605123
534,0.52,0.5244589,-0.0044589043
535,0.52,0.51791286,0.0020871162
536,0.52,0.51976776,0.0002322197
537,0.52,0.5206291,-0.000629127
538,0.52,0.52136654,-0.0013665557
539,0.53,0.5230816,0.0069183707
540,0.53,0.5351663,-0.005166352
541,0.54,0.53660905,0.0033909678
542,0.55,0.54678196,0.0032180548
543,0.56,0.55563456,0.004365444
544,0.56,0.5635814,-0.0035814047
545,0.56,0.5613319,-0.0013319254
546,0.56,0.5600758,-7.581711e-05
547,0.56,0.5600013,-1.3113022e-06
548,0.56,0.5605611,-0.0005611181
549,0.56,0.56130713,-0.0013071299
550,0.56,0.56178725,-0.0017872453
551,0.57,0.56175774,0.0082422495
552,0.57,0.57152736,-0.001527369
553,0.57,0.57102114,-0.0010211468
554,0.56,0.5691468,-0.00914681
555,0.56,0.5547515,0.005248487
556,0.55,0.5477831,0.0022169352
557,0.54,0.5313092,0.008690834
558,0.52,0.5212656,-0.001265645
559,0.51,0.5045485,0.0054515004
560,0.5,0.4966876,0.003312409
561,0.48,0.48774284,-0.007742852
562,0.46,0.46812314,-0.00812313
563,0.45,0.449169,0.00083097816
564,0.44,0.44198635,-0.0019863546
565,0.43,0.4359114,-0.00591138
566,0.43,0.4297527,0.00024729967
567,0.43,0.43212909,-0.002129078
568,0.43,0.4329144,-0.002914399
569,0.43,0.4328261,-0.0028260946
570,0.44,0.4331049,0.006895095
571,0.44,0.44409376,-0.004093766
572,0.45,0.44514728,0.004852712
573,0.45,0.45589194,-0.005891949
574,0.46,0.4562409,0.003759116
575,0.46,0.466292,-0.0062919855
576,0.46,0.46621498,-0.0062149763
577,0.47,0.46609947,0.003900528
578,0.47,0.47602484,-0.0060248375
579,0.48,0.47625786,0.0037421286
580,0.49,0.48680085,0.00319916
581,0.5,0.49754155,0.0024584532
582,0.5,0.5078379,-0.007837892
583,0.51,0.5070992,0.0029007792
584,0.51,0.5152093,-0.0052093267
585,0.51,0.5128097,-0.0028097034
586,0.51,0.5106662,-0.0006662011
587,0.51,0.50957656,0.0004234314
588,0.52,0.50955427,0.010445714
589,0.52,0.5199764,2.360344e-05
590,0.52,0.5196024,0.00039756298
591,0.52,0.5175983,0.0024017096
592,0.51,0.51386994,-0.0038699508
593,0.5,0.49931282,0.00068718195
594,0.49,0.48637038,0.0036296248
595,0.48,0.47653812,0.0034618676
596,0.47,0.46712592,0.0028740764
597,0.45,0.4578601,-0.007860124
598,0.44,0.43809837,0.0019016266
599,0.43,0.42813662,0.0018633902
600,0.42,0.41799533,0.0020046532
601,0.41,0.40802425,0.001975745
602,0.4,0.3982057,0.0017943084
603,0.4,0.3882942,0.011705816
604,0.39,0.3882353,0.0017646849
605,0.37,0.37815896,-0.008158952
606,0.36,0.35810557,0.0018944442
607,0.35,0.3481671,0.0018329024
608,0.34,0.33843097,0.0015690327
609,0.33,0.32896936,0.0010306537
610,0.32,0.31963322,0.00036677718
611,0.31,0.31017336,-0.00017336011
612,0.3,0.30045408,-0.00045406818
613,0.29,0.29046363,-0.00046363473
614,0.28,0.2802589,-0.00025889277
615,0.27,0.26948056,0.0005194545
616,0.26,0.25867906,0.0013209283
617,0.25,0.24835731,0.0016426891
618,0.24,0.23880872,0.0011912733
619,0.23,0.2293183,0.0006816983
620,0.22,0.21961722,0.00038278103
621,0.21,0.20957547,0.00042451918
622,0.21,0.19933262,0.010667369
623,0.18,0.1990987,-0.0190987
624,0.17,0.16897462,0.0010253787
625,0.16,0.15891539,0.0010846108
626,0.15,0.148863,0.0011370033
627,0.14,0.13884489,0.0011551082
628,0.13,0.12878552,0.0012144744
629,0.12,0.1186523,0.0013476983
630,0.11,0.10848531,0.0015146881
631,0.1,0.098319955,0.0016800463
632,0.08,0.0882048,-0.008204803
633,0.06,0.06807235,-0.00807235
634,0.05,0.049429186,0.00057081506
635,0.05,0.03915423,0.010845769
636,0.04,0.035730615,0.004269384
637,0.03,0.025590846,0.004409153
638,0.02,0.016297825,0.0037021749
639,0.01,0.008854384,0.0011456162
640,0.0,-0.002716261,0.002716261
641,-0.02,-0.011156799,-0.0088432
642,-0.02,-0.03368967,0.013689671
643,-0.03,-0.032408327,0.0024083275
644,-0.04,-0.044793542,0.0047935434
645,-0.06,-0.05492992,-0.005070079
646,-0.07,-0.07458625,0.0045862496
647,-0.08,-0.08890131,0.008901313
648,-0.09,-0.09203094,0.0020309389
649,-0.11,-0.105377614,-0.004622385
650,-0.12,-0.12176836,0.0017683655
651,-0.13,-0.13122015,0.0012201518
652,-0.14,-0.14922138,0.009221375
653,-0.15,-0.15700184,0.007001832
654,-0.16,-0.1678436,0.007843599
655,-0.17,-0.17473708,0.004737079
656,-0.18,-0.1793716,-0.00062841177
657,-0.19,-0.1846795,-0.0053205043
658,-0.21,-0.1944848,-0.015515193
659,-0.22,-0.21243882,-0.007561177
660,-0.22,-0.2241139,0.0041138977
661,-0.24,-0.2318126,-0.008187398
662,-0.25,-0.25720882,0.007208824
663,-0.25,-0.29015163,0.040151626
664,-0.26,-0.26393858,0.0039385855
665,-0.27,-0.27045518,0.00045517087
666,-0.29,-0.28050116,-0.009498835
667,-0.3,-0.3007875,0.00078749657
668,-0.31,-0.3102774,0.00027740002
669,-0.33,-0.32089302,-0.009106994
670,-0.35,-0.3410844,-0.008915603
671,-0.37,-0.36180976,-0.008190244
