Time Step,True pos_x,Predicted pos_x,Error
535,0.40523443,0.3991556,0.0060788393
536,0.40687686,0.3950412,0.0118356645
537,0.40829298,0.37885162,0.029441357
538,0.27510822,0.15555659,0.11955163
539,0.27505094,0.1792867,0.095764235
540,0.2748266,0.25992915,0.014897436
541,0.27470842,0.2676669,0.007041514
542,0.2737543,0.2695161,0.0042381883
543,0.27178237,0.26935816,0.0024242103
544,0.2688703,0.2677117,0.0011585951
545,0.26667443,0.26487008,0.0018043518
546,0.2640933,0.26264474,0.0014485717
547,0.26078767,0.26000077,0.0007869005
548,0.2567427,0.25669262,5.00679e-05
549,0.2519277,0.2522297,-0.00030198693
550,0.24564278,0.247122,-0.0014792234
551,0.24129914,0.24056017,0.0007389635
552,0.23224878,0.2358369,-0.0035881102
553,0.22893515,0.22658512,0.0023500323
554,0.22253644,0.22312471,-0.00058826804
555,0.2149836,0.21658859,-0.0016049892
556,0.20683941,0.20899513,-0.0021557212
557,0.1985644,0.20095381,-0.002389416
558,0.1900231,0.19287024,-0.00284715
559,0.18025543,0.18439637,-0.0041409433
560,0.17209065,0.17435107,-0.0022604167
561,0.1626272,0.16683935,-0.004212141
562,0.15096866,0.1575324,-0.006563738
563,0.14037307,0.14625683,-0.005883768
564,0.119090416,0.13608979,-0.016999371
565,0.110816285,0.11494912,-0.004132837
566,0.09906243,0.106639065,-0.007576637
567,0.08871928,0.09518065,-0.0064613745
568,0.07562789,0.08483337,-0.009205475
569,0.06662557,0.071945235,-0.0053196624
570,0.053238157,0.06307606,-0.009837899
571,0.043108765,0.04994223,-0.006833464
572,0.03255844,0.039938662,-0.007380221
573,0.02208276,0.029488262,-0.007405501
574,0.0002705371,0.019102223,-0.018831685
575,-0.010165136,-0.0025315145,-0.007633622
576,-0.020072885,-0.012853648,-0.0072192373
577,-0.029222734,-0.022650303,-0.006572431
578,-0.04185764,-0.03172623,-0.010131411
579,-0.056412354,-0.044173706,-0.012238648
580,-0.06497597,-0.058538552,-0.006437417
581,-0.07320273,-0.06680779,-0.0063949376
582,-0.081675366,-0.07477872,-0.006896645
583,-0.08930824,-0.08289451,-0.006413728
584,-0.10455215,-0.09020255,-0.014349602
585,-0.11110517,-0.104977675,-0.0061274916
586,-0.1179618,-0.11119062,-0.0067711845
587,-0.12465939,-0.117802285,-0.0068571046
588,-0.13057324,-0.117911644,-0.012661599
589,-0.13670792,-0.13228993,-0.0044179857
590,-0.14128761,-0.14030483,-0.0009827763
591,-0.14542864,-0.14493047,-0.0004981756
592,-0.15030815,-0.14849749,-0.001810655
593,-0.15478061,-0.15289441,-0.0018862039
594,-0.1595449,-0.1571371,-0.0024078041
595,-0.16387872,-0.16175804,-0.0021206886
596,-0.16752715,-0.16601186,-0.0015152991
597,-0.17188306,-0.16960649,-0.0022765696
598,-0.1768936,-0.17380781,-0.003085792
599,-0.18579778,-0.17858115,-0.0072166324
600,-0.1909435,-0.18729824,-0.0036452562
601,-0.19584945,-0.19212936,-0.0037200898
602,-0.20096359,-0.19684237,-0.004121214
603,-0.20735501,-0.20181635,-0.0055386573
604,-0.21298885,-0.20793791,-0.0050509423
605,-0.21889299,-0.21333599,-0.0055570006
